clade_name	NCBI_tax_id	D_1118_R4_010202	D_2646_R5_290108	D_3185_R2_160304	D_3313_R0_230300	D_5120_R1_200409-R4_041017	D_6911_R6_271006	FMT_01_t0	FMT_02_t7	FMT_03_t15	FMT_04_t30	FMT_05_t90	FMT_06_t0	FMT_06_t7	FMT_07_t15	FMT_07_t7	FMT_08_t30	FMT_09_t0	FMT_09_t30	FMT_10_t7	FMT_10_t90	FMT_11_t0	FMT_11_t15	FMT_12_t30	FMT_12_t7	FMT_13_t0	FMT_13_t15	FMT_14_t30	FMT_14_t7	FMT_15_t15	FMT_15_t90	FMT_16_t0	FMT_16_t30	FMT_17_t0	FMT_17_t7	FMT_18_t30	FMT_18_t7	FMT_19_t15	FMT_19_t90	FMT_20_t0	FMT_20_t30	FMT_21_t7	FMT_22_t15	FMT_23_t30	FMT_24_t90	FMT_25_t0	FMT_26_t7	FMT_27_t15	FMT_28_t30	FMT_29_t0	FMT_29_t90	FMT_30_t0	FMT_30_t15	FMT_31_t30	FMT_31_t7	FMT_32_t15	FMT_32_t90	FMT_33_t30	FMT_34_t90	FMT_35_t0	FMT_36_t7	FMT_37_t15	FMT_38_t30	FMT_39_t90	FMT_40_t0	FMT_41_t7	FMT_42_t15	FMT_42_t30	FMT_43_t30	FMT_43_t90	FMT_44_t0	FMT_44_t90	FMT_45_t7	FMT_46_t15	FMT_61_t0	FMT_62_t15	FMT_65_t180	FMT_66_t180	FMT_67_t90	FMT_68_t90	FMT_69_t180	FMT_70_t180	FMT_71_t90	FMT_73_t7	FMT_74_t15	FMT_75_t0	FMT_76_t7	FMT_77_t15	FMT_78_t180	FMT_79_t0	FMT_80_t15	FMT_DD_01	FMT_DD_02	FMT_DD_19	FMT_DD_81	R0_230300_t0	R0_230300_t7	R1_200409_t0	R1_200409_t30	R1_200409_t7	R2_160304_t0	R2_160304_t30	R3_200508_t0	R3_200508_t30	R4_010202_t0	R4_010202_t30	R4_041017_t0	R4_041017_t30	R5_290108_t0	R5_290108_t7	R6_271006_t0	R6_271006_t30	S2_FMT_01_t0	S2_FMT_02_t7	S2_FMT_03_t15	S2_FMT_04_t30	S2_FMT_25_t0	S2_FMT_26_t7	S2_FMT_27_t15	S2_FMT_28_t30	S2_FMT_40_t0	S2_FMT_41_t7	Sample_S25222_FMT_01_t0	Sample_S25223_FMT_01_t7	Sample_S25224_FMT_01_t15	Sample_S25225_FMT_01_t30	Sample_S25226_FMT_02_t0	Sample_S25227_FMT_02_t15	Sample_S25228_FMT_02_t30	Sample_S25229_FMT_03_t0	Sample_S25230_FMT_03_t15	Sample_S25231_FMT_03_t30	Sample_S25232_FMT_04_t7	Sample_S25233_FMT_04_t15	Sample_S25234_FMT_04_t30	Sample_S25235_FMT_09_t7	Sample_S25236_FMT_09_t15	Sample_S25237_FMT_09_t30	Sample_S25238_FMT_10_t0	Sample_S25239_FMT_10_t7	Sample_S25240_FMT_10_t15	Sample_S25241_FMT_05_t0	Sample_S25242_FMT_05_t15	Sample_S25243_FMT_05_t30	Sample_S25244_FMT_06_t7	Sample_S25245_FMT_06_t15	Sample_S25246_FMT_06_t30	Sample_S25247_FMT_07_t0	Sample_S25248_FMT_07_t15	Sample_S25249_FMT_07_t30	Sample_S25250_FMT_08_t0	Sample_S25251_FMT_08_t7	Sample_S25252_FMT_08_t15	Sample_S25253_FMT_08_t30	Sample_S25254_FMT_CC_01	Sample_S25255_FMT_CC_03	Sample_S25256_FMT_CC_04	Sample_S25258_FMT_CC_06	Sample_S25259_FMT_CC_07	Sample_S25260_FMT_CC_08	Sample_S25261_FMT_CC_09	Sample_S25262_FMT_CC_10	Sample_S25263_FMT_CC_11	Sample_S25265_FMT_DD_01	Sample_S25266_FMT_DD_02	Sample_S25267_FMT_04_t30
s__Flavonifractor_plautii	0	0.0	0.02415	0.00979	0.00094	0.0	0.00496	0.0	0.16325	0.20504	0.25281	0.5317	0.0	0.01896	0.01494	0.58473	0.1029	0.0	0.23648	0.0	0.03174	0.0	0.03196	0.0	4.78812	0.0	5.04667	3.72424	0.22592	0.15155	0.71772	1.03942	0.03877	0.0	0.12697	0.04463	0.65201	1.96398	0.01646	0.0	1.80548	0.76767	9.28166	4.72741	0.58442	0.0	0.07645	0.08669	0.10799	0.00888	1.14991	0.0	0.23692	0.36234	0.03171	0.65589	0.42363	0.07402	0.05048	0.0	0.91	0.51881	0.81362	0.4624	0.0	0.36679	0.1325	0.10633	0.29075	0.01097	0.0	0.06683	1.39286	4.06094	0.0091	0.59487	1.37279	0.00323	0.01668	0.17292	0.24749	0.06283	1.59123	0.53158	1.58433	0.0	0.07397	0.0	0.0	0.0	0.94723	0.00562	0.0215	0.11013	0.06307	0.0	0.85687	0.04296	0.45909	0.01075	0.00317	0.0	0.1459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.47848	0.0	0.91341	0.79241	0.0	0.0	0.88454	0.72728	0.0	0.0	0.03459	0.00745	0.08349	0.02552	0.13839	0.32156	0.11812	0.00732	0.0	0.18256	0.25043	0.0	0.0	0.03589	0.0042	0.0	0.29932	0.10292	0.14071	0.14944	2.28498	0.78632	0.08532	0.09077	1.13534	0.0	0.87815	0.32175	0.6405	0.00171	0.0	0.0	0.23	0.30358	0.57977	0.14875	0.02556	0.07957	1.27167	0.3663	0.16802	0.1354	0.65044	0.0
s__Eubacterium_ventriosum	0	0.0	0.0182	0.02159	0.0	0.01276	0.00345	0.0	0.0	0.0	0.0	0.0	0.0	0.4423	0.68956	0.04433	0.42276	0.0	0.11227	0.0	0.01993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17331	0.0	0.0	0.0	0.03314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01041	0.0445	0.77442	0.0	0.0	0.0	0.0	0.0	0.12869	0.01105	0.0	0.32234	0.48084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13019	0.0	0.0	0.0	0.09688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29909	0.10901	0.07352	0.13576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67603	0.08495	0.12564	0.25002	0.0	1.9132	0.0	0.0101	0.00081	0.00166	0.53946	0.32887	0.0	0.0	0.0	0.0	0.0	0.16789	0.06039	0.13973	0.0	0.0	0.10923	0.00815	0.97351	0.14159	0.21308	0.47386	0.29223	0.0	0.0	0.0	0.0	1.13876	0.0	1.90946	0.00635	0.0	0.0	0.01957	0.0	0.0	1.52613	0.0
s__Bacteroides_thetaiotaomicron	0	0.0	0.0173	0.0	0.06706	0.01335	0.16956	0.0	0.04987	0.25677	0.24275	0.69745	0.0	0.05245	0.01273	0.01488	0.023	0.0	0.01093	0.0	0.0492	0.0	0.00201	0.0026	0.0	0.0	0.0	0.0	0.33998	0.43198	0.0	0.0	0.10921	0.0	0.02362	0.01699	6.60218	3.60081	0.13062	0.0	8.24691	0.0	0.0	0.0	0.0	0.0	0.03975	0.00295	0.0	0.0	0.25312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74622	2.23905	3.99733	1.26843	0.0	0.09868	0.0	0.0	0.0	0.0	0.0	0.0	0.00092	4.74221	0.0	0.0	0.0	0.08948	0.2479	0.07426	0.0	0.0	5.31997	9.95923	9.05634	0.0	0.0	0.0	0.0	0.0	0.0	0.00472	0.12656	0.01209	0.00084	0.0	0.03749	0.0	0.31948	0.06191	0.0	0.0	0.0	0.0	0.00785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01052	0.09296	0.46121	0.0	0.67475	0.3733	0.23381	0.0	0.00091	4.35765	0.0802	0.83574	0.385	2.13287	0.11378	7.77234	0.06069	0.13005	0.0	0.02274	0.0	0.03532	0.13484	0.06341	0.12908	0.04558	0.00561	0.35315	0.39756	2.75158	3.00333	0.60014	1.22202	2.01519	0.0	0.0	0.23587	0.12578	0.02147	0.02587	0.02913	1.44276	0.12039	0.0	0.07244	0.0	0.27645	0.0	0.00638	0.30524	0.0	0.08843	0.08566
s__Dorea_sp_CAG_317	0	0.0	0.01665	0.0	0.00814	0.00532	0.00336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09095	0.0	0.0	0.09467	0.0	0.0	0.15162	0.16214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00291	0.0	0.08331	0.21561	0.46433	0.0	0.0	0.0	0.01919	0.0	0.0	0.0	0.07537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77876	0.04326	0.0	0.0	0.09774	0.00851	0.0	0.0	0.0	0.0	0.0	0.0	0.04148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45414	0.0	0.0	0.04181	0.0	0.0	0.0	0.0	0.0	0.0	0.0212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00311	0.0	0.0	0.01397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1886	0.0	0.0	0.0	0.0	0.0678	0.0
s__Lactobacillus_delbrueckii	0	0.0	0.01658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25404	0.0	0.0	0.00154	0.02152	0.0	0.0	0.68241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01201	0.32452	0.0	0.0	0.0	0.03846	0.0	0.11134	0.0	0.08499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06152	0.0	0.0526	0.03587	0.01913	0.13168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_innocuum	0	0.0	0.01288	0.0	0.47662	0.00598	0.3771	0.0	0.22077	0.12488	1.95286	0.44861	0.0	0.21007	0.06277	0.06385	0.07998	0.0	0.0355	0.9361	0.10587	0.0	0.57861	0.12288	0.0	0.0	0.0	0.0	0.30665	1.27454	0.27498	0.42214	0.65708	0.0	0.01438	0.0883	7.03701	2.46705	0.14201	0.0	1.00992	1.13076	2.14473	1.66191	0.37582	0.0	0.01196	0.06253	0.25352	0.19381	0.0248	0.0	2.02071	0.25624	0.0	0.35288	0.46995	1.59252	0.00441	0.0	0.03205	0.03434	0.09711	0.0516	2.31474	0.04058	0.0	0.01129	0.02521	0.06464	0.01993	1.44678	0.05821	0.72224	0.06619	0.20416	0.14678	0.0	0.9046	1.37374	0.07611	0.11877	0.29082	2.16821	1.22937	0.0	0.47633	0.0	1.14907	0.0	1.03498	0.0	0.00018	0.128	0.0	0.0072	1.97449	0.02113	35.49017	0.1079	0.04249	0.09662	22.77023	0.0	0.05431	0.0	0.10355	0.01256	0.0	0.0	0.0	0.0	8.50381	0.0	1.83748	0.11398	0.0	1.17682	0.91807	0.07046	0.0	0.0	0.00293	0.02823	0.0007	0.00846	0.01359	0.02268	0.03364	0.15189	0.0	0.11146	0.38771	0.32554	0.23307	0.0	0.00539	0.21596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26944	0.0	0.00144	0.0	0.0	0.0	0.0	0.0	0.09749	0.0	0.0	0.0	0.01081	0.00378	0.65778	0.0	0.0	0.0
s__Massiliomicrobiota_timonensis	0	0.0	0.01268	0.01193	0.00416	0.0	0.00336	0.0	0.0	0.0	0.00376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04074	0.00353	0.0	0.00203	0.00412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00697	0.00803	0.0	0.03641	0.0	0.0	0.0	0.0	0.04799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00499	0.0	0.03888	0.0	0.00351	0.03465	0.16019	0.0	0.0	0.0	0.0	0.01469	0.0	0.0	0.00114	0.03266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00503	0.0	0.0	0.00106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01306	0.03162	0.04461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bifidobacterium_pseudocatenulatum	0	0.0	0.0121	4.24808	0.00121	0.0	0.0	0.0	13.5811	4.31507	18.05303	0.0	0.0	0.0	0.0	0.25307	0.0	0.0	0.04357	9.67349	0.4913	0.0	0.17402	2.49863	0.0	0.0	0.0	0.0	6.40717	2.26554	2.9496	0.0	5.5843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23643	0.09462	0.00476	0.0	0.33409	0.0	0.0	0.0	0.05741	0.48384	0.0	5.59793	0.25592	0.0	0.0	0.02701	0.00643	3.11047	0.0	1.07066	0.0	0.13033	0.0	0.25215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.69898	0.0	0.04139	0.0	0.0	0.06842	0.0	0.55947	0.10317	4.85629	0.0	0.01843	1.5525	0.86617	0.0	0.0	0.0	0.06022	0.0	0.0	2.19276	0.0	2.98347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5952	0.0	0.00359	0.00937	0.30313	0.00056	0.76235	0.00415	0.0743	0.0	0.0	0.0	0.0	0.0394	0.0	0.07492	0.0	0.0	0.05917	0.0	0.60125	0.0	0.0	0.0	0.0	0.52977	0.03784	0.0	0.0	0.00094	0.0	0.0	0.0	0.0	0.0	0.0	0.0278	0.3141	0.0	2.01428	0.0	0.0	0.2094	0.0	0.0	0.13182	0.0
s__Acidaminococcus_intestini	0	0.0	0.01194	0.0	0.02064	0.0	0.0	0.0	0.29877	0.15103	1.82898	0.0	0.0	0.05808	0.25483	0.0	0.04048	0.0	0.0	0.00144	0.0	0.0	0.00855	0.00593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16024	0.32902	0.35186	0.0	0.0	0.0	3.30494	2.15117	0.0	0.0	0.72346	0.0	0.0	0.0	0.7	0.48627	0.27421	0.9418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1812	0.0	2.85933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1523	0.0	0.0	0.00773	0.0	0.0	0.0	0.0	0.0267	0.0	0.0	0.0	0.0	0.0	0.0	0.00197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6927	1.19593	0.6857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82001	0.0	0.0	3.98543	0.0
s__Bacteroides_eggerthii	0	0.0	0.01136	0.0	0.10784	0.06939	0.21974	0.0	0.0	0.0	0.0	0.0	0.0	0.33205	0.4031	1.88431	0.19035	0.0	0.10547	0.0	0.76589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0405	0.0	0.0	0.00459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.41861	0.0	0.0	0.0	4.67368	6.20727	0.0	2.21537	3.50852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.54365	7.08607	0.0	0.0	0.0	0.12456	0.0	0.00274	0.0	0.0	16.33497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22346	0.03081	1.37003	0.0	0.10129	0.0	0.18884	0.0	0.0102	0.49179	0.0	0.0	0.0	0.0	0.00138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.9211	10.54863	8.29741	0.0	0.1236	0.15476	7.23249	7.78102	5.47365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27032	0.0	0.00813	0.0	9.43968	0.0	6.87855	0.0	0.0	0.0	0.0
s__Streptococcus_australis	0	0.0	0.01052	0.0	0.01704	0.11471	0.02162	0.0	0.0	0.0	0.0	0.00134	0.08222	0.05856	0.19111	0.0	0.15949	0.0	0.0025	0.00129	0.0	0.00862	0.0042	0.0	0.00379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00417	0.0	0.0	0.0	0.0	0.0	0.01323	0.0	0.0	0.0	0.01147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01624	0.0	0.00344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00106	0.34988	0.34144	0.21342	0.36388	0.0	0.0	0.0177	0.0	0.0	0.0	0.00588	0.03785	0.0	0.0	0.0643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045	3.88905	0.25936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04491	0.00153	0.03793	0.03742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.0
s__Klebsiella_pneumoniae	0	0.0	0.00871	0.02361	0.0	0.97993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00473	0.0	0.0	0.0	41.73939	0.0	0.0	0.0	0.0	0.0	0.0	0.01162	7.99493	0.0	0.0	0.00781	0.0	0.21543	7.40058	0.0	0.15194	0.0	5.37184	2.94717	0.39652	0.89603	0.0	0.12429	0.12844	1.54928	0.16487	0.0	4.49115	8.33083	3.87715	6.97641	0.07604	0.01987	50.17814	0.0	0.0	0.0	0.18625	0.0	0.01911	3.36324	67.25102	0.0	0.0	0.0	0.0	0.0	0.0	0.34284	0.0	0.37103	0.0	2.99346	0.29248	0.00705	0.07444	0.0	2.77349	0.0	0.0	0.0	0.0	0.0	0.72808	0.01014	0.30581	0.00142	15.71729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.33454	0.01606	0.27316	0.43499	0.18558	0.06154	45.68094	0.35509	0.1262	0.02866	19.46498	9.68301	0.0	0.0	0.0	0.00478	0.0	0.0	0.0	0.08324	0.0	0.04981	0.08772	0.0	0.0	14.19989	17.1805	0.0	0.1894	0.0	1.36976	7.80753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.56436	30.75486	44.38671	0.0	0.0	5.42598	4.96768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27103
s__Streptococcus_infantis	0	0.0	0.00757	0.00522	0.0	0.03414	0.0	0.00023	0.0	0.0	0.00197	0.02205	0.0134	0.05856	0.22208	0.0	0.08983	0.01413	0.00617	0.00382	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081	0.17965	0.26162	0.16652	0.20982	0.0	0.0	0.00637	0.0	0.0	0.00302	0.00123	0.00175	0.00048	0.0054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34726	0.0	0.0	0.0	0.0	0.00907	0.01934	0.0	0.00693	0.09731	0.01101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00287	0.01886	0.0	0.0	0.0	0.0	0.01082	0.0	0.0	0.0	0.0
s__Allisonella_histaminiformans	0	0.0	0.00735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01175	0.0	0.00059	0.0	0.07387	0.0	0.01326	0.0	0.04169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00946	0.0	0.0	0.14618	0.0	0.0	0.0	0.00063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00192	0.04012	0.03369	0.0	0.01442	0.0	0.09803	0.11858	0.0	0.00769	0.0	0.0	0.02038	0.01595	0.0	0.0	0.1446	0.0975	0.0	0.0	0.0	0.15167	0.18455	0.04374	0.14079	0.11259	0.0	0.14101	0.01461	0.01671	0.00733	0.0	0.0	0.0	0.00756	0.0	0.0	0.0	0.0	0.0	0.0	0.04657	0.0
s__Streptococcus_anginosus_group	0	0.0	0.00702	0.00672	0.0525	0.00943	0.01436	0.0	0.0	0.0	0.00289	0.17626	0.0	0.0	0.0	0.0	0.0	0.02538	0.0	0.00283	0.00058	0.2097	0.00059	0.03111	0.0	0.0	0.0	0.0	0.0	0.00076	0.17423	0.1408	0.0	0.00282	0.25293	0.29866	0.0045	0.0	0.02616	0.00286	0.00602	0.0	0.0	0.0	0.0	0.0	0.0	0.00467	0.0	0.0	0.01021	0.0	0.0	0.0	0.0	0.0	0.0	0.01577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04185	0.00354	0.0	0.00229	0.0	0.0	0.0	0.0	0.01409	0.04887	0.00735	0.01947	0.0	0.0	0.00138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02827	0.0	0.0	0.33257	3.95431	0.01547	0.02295	0.0	12.22712	0.0	0.32775	0.26184	0.06578	0.43015	0.19111	0.0339	0.00102	0.01671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00268	0.0	0.0	0.0	0.09264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02448	0.00073	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.07016	0.0	0.0	0.0	0.0	0.00391	0.0	0.0	0.0	0.0
s__Clostridiales_bacterium_CHKCI006	0	0.0	0.00665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
