clade_name	NCBI_tax_id	SRR3992955	SRR3992956	SRR3992957	SRR3992958	SRR3992959	SRR3992960	SRR3992961	SRR3992962	SRR3992963	SRR3992964	SRR3992965	SRR3992966	SRR3992967	SRR3992968	SRR3992969	SRR3992970	SRR3992971	SRR3992972	SRR3992973	SRR3992974	SRR3992975	SRR3992976	SRR3992977	SRR3992978	SRR3992979	SRR3992980	SRR3992981	SRR3992982	SRR3992983	SRR3992984	SRR3992985	SRR3992986	SRR3992987	SRR3992988	SRR3992989	SRR3992990	SRR3992991	SRR3992992	SRR3992993	SRR3992994	SRR3992995	SRR3992996	SRR3992997	SRR3992998	SRR3992999	SRR3993000	SRR3993001	SRR3993002	SRR3993003	SRR3993004	SRR3993005	SRR3993006	SRR3993007	SRR3993008	SRR3993009	SRR3993010	SRR3993011	SRR3993012	SRR3993013	SRR3993014	SRR3993015	SRR3993016	SRR3993017	SRR3993018	SRR3993019	SRR3993020	SRR3993021	SRR3993022	SRR3993023	SRR3993024	SRR3993025	SRR3993026	SRR3993027	SRR3993028	SRR3993029	SRR3993030	SRR3993031	SRR3993032	SRR3993033	SRR3993034	SRR3993035	SRR3993036	SRR3993037	SRR3993038	SRR3993039	SRR3993040	SRR3993041	SRR3993042	SRR3993043	SRR3993044	SRR3993045	SRR3993046	SRR3993047	SRR3993048	SRR3993049	SRR3993050	SRR3993051	SRR3993052	SRR3993053	SRR3993054	SRR3993055	SRR3993056	SRR3993057	SRR3993058	SRR3993059	SRR3993060	SRR3993061	SRR3993062	SRR3993063	SRR3993064
s__Parabacteroides_merdae	0	0.0	0.01985	0.03111	0.0	0.55732	0.00218	0.0	0.19318	0.17217	0.00974	0.67643	0.73579	0.14466	0.84428	0.06939	0.0	0.06416	0.00555	1.35554	0.08487	0.01165	0.00706	0.07687	0.0	0.12151	0.16593	0.0	0.0	0.01941	0.0	0.0	0.07696	0.62475	0.19934	0.0	0.12069	0.3383	0.04929	0.4612	0.07058	0.0	0.0	0.0	0.0	0.00147	0.28854	0.01439	0.0	0.16586	0.0	0.00154	0.00485	0.25094	0.50213	0.0	0.00385	0.0	0.13107	0.16246	0.04707	0.3288	0.0	0.04396	0.0	1.33562	0.71249	15.60027	0.0	0.56802	0.0768	0.02024	0.54819	6.82723	0.0363	0.14381	0.0	0.00741	0.50348	1.74539	0.00034	2.45082	0.00947	0.58875	0.0067	0.11375	0.27413	0.0	0.1553	0.17143	0.0	0.0	0.70151	0.1091	0.0	0.26406	0.0077	0.00935	0.07556	0.59106	0.01147	0.50377	1.33597	0.0	1.25375	0.0	0.04115	0.0055	0.00159	0.02231	0.03426
s__Butyricimonas_virosa	0	0.0	0.01386	0.0	0.06796	0.19922	0.0	0.00243	0.04317	0.0	0.14681	0.06502	0.03855	0.04002	0.0	0.0	0.0	0.0	0.0	0.09454	0.0	0.00212	0.0	0.0	0.0402	0.0	0.04976	0.0	0.0	0.00532	0.0	0.0	0.01098	0.76536	0.0	0.0	0.0	0.02902	0.01085	0.32216	0.0	0.0	0.0	0.0	0.00359	0.0	0.28142	0.0	0.01121	0.0	0.0	0.0	0.0	0.12082	0.03978	0.0	0.0	0.0	0.36306	0.0	0.06743	0.0	0.15124	0.0	0.0	0.26937	0.0	0.0	0.00772	0.01168	0.02892	0.0	0.0	0.0	0.008	0.15066	0.0	0.0	0.04615	0.0	0.0	0.26704	0.0	0.40597	0.00566	0.00402	0.00283	0.02686	0.0	0.0	0.02736	0.0	0.08418	0.0	0.04818	0.03436	0.0	0.01239	0.0	0.35569	0.0	0.04115	0.17443	0.00707	0.3741	0.18879	0.00114	0.23176	0.05913	0.00481	0.0
s__Lactobacillus_helveticus	0	0.0	0.00973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30632	0.0	0.0	0.0	0.0	0.0	0.0	0.00639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_sp_CAG_873	0	0.0	0.00747	0.00115	0.02898	1.80317	0.0	15.51979	0.00918	0.00186	0.00454	0.0	0.07885	0.0	0.01184	0.00038	0.00939	0.00452	0.0196	0.005	0.0	0.21327	0.0141	0.01465	25.0919	0.00153	5.25944	0.0	0.02298	18.99257	0.01789	0.00251	0.01957	0.0	0.0013	0.0021	0.00875	0.50033	0.02176	0.0	0.69261	0.02151	0.03594	0.0105	11.42828	0.0	0.01668	0.0	0.0	0.01244	0.00124	0.01151	0.0	3.10531	0.49177	0.0	1.82946	0.00691	0.0058	0.0	1.03352	0.0163	0.00271	0.0	0.0	0.00087	0.01341	0.01076	0.01223	0.00026	0.01897	0.01956	0.03258	0.08688	3.23709	0.03661	0.0	0.01377	0.00763	0.0	0.33974	0.0	0.0	0.0	1.47286	19.31578	0.00032	0.24279	0.0	0.00517	0.0	0.0	0.0	0.0	5.23677	0.0003	0.00105	5.23933	0.01293	1.14148	4.03298	15.60904	0.03095	0.00744	0.3668	3.3441	0.00585	0.0	0.00126	0.47069	0.0
s__Parabacteroides_distasonis	0	0.0	0.00618	0.0	0.06269	0.09663	0.01816	0.07205	0.02977	0.11042	0.48042	0.07201	0.31778	0.42806	0.39057	0.00919	0.00261	0.02204	0.0	0.36214	0.06924	0.00158	0.00113	0.0025	0.0	0.13799	0.06295	0.01108	0.16525	0.00122	0.00488	0.20179	0.02835	0.94904	0.0432	0.002	0.18261	0.05043	0.0632	0.21266	0.15176	0.0032	0.00528	0.0	0.0	0.01035	0.21582	0.12995	0.01724	0.0064	0.00112	0.0	0.00375	0.2482	0.19028	0.0	0.0	0.0	0.04401	0.00637	0.00279	0.19678	0.45649	0.06064	0.01014	2.17578	0.26872	1.11531	0.41916	0.32785	0.02523	0.0	1.01137	0.04189	0.08444	0.06215	0.0	0.0	0.27606	5.46266	0.01631	1.23308	0.21965	0.16694	0.01413	0.07013	0.42273	0.2132	0.09666	0.00595	0.04293	0.0	0.03035	0.09885	0.05549	0.04825	0.09468	0.06202	0.10539	2.90253	0.05065	0.79702	0.9599	0.14274	1.51935	0.25999	0.01389	0.60134	0.1959	0.00919	0.01644
s__Bacteroides_ovatus	0	0.0	0.0041	0.00021	0.01869	0.0	0.03092	0.151	0.01344	0.03869	0.27388	0.0	0.07372	0.05904	0.0	0.00071	0.00552	0.0	0.0	0.09161	0.0109	0.00659	0.00176	0.0	0.00895	0.0	0.0314	0.14225	0.02724	0.0014	0.04922	5.20309	0.01015	0.26637	0.0265	0.0	0.02544	0.0011	0.04075	0.03535	0.01823	0.00032	0.0162	0.00424	0.0	11.27116	0.10566	0.0	0.04794	0.07604	0.0	0.0	0.00361	0.12773	0.31194	0.0	0.0	0.0	0.04069	0.01018	0.0	0.0	0.06296	0.19059	0.00081	0.00149	0.88837	0.00074	0.03485	0.23594	0.04958	1.00446	0.0	0.05289	0.00667	0.14288	0.0	0.00124	0.00966	0.02407	0.0313	0.00096	0.01493	0.00669	0.0028	0.01984	0.10699	0.0	0.09468	0.0087	0.02396	0.24319	0.46874	0.04407	0.00753	0.02836	0.00376	0.04262	0.07434	0.19172	0.10651	0.23093	0.43783	0.17974	0.00237	0.04002	0.00378	0.0145	0.4268	0.05934	0.01866
s__Intestinibacter_bartlettii	0	0.0	0.00254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00105	0.04021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01188	0.0	0.0	0.01268	0.0	0.0	0.0	0.0
s__Bacteroides_dorei	0	0.0	0.00139	0.00211	0.0	0.0	0.01801	0.0	0.0	0.0	0.06075	0.0	0.0012	0.0	0.31341	0.0	0.0	0.00506	0.01576	0.0	0.00326	0.00152	0.01008	0.0	0.00087	0.00153	0.0028	0.04709	0.0	0.0	0.0	0.0	0.0	0.0	0.00218	0.0	0.0	0.0	0.01425	0.0	0.0	0.0	0.0	0.0	0.0	0.03495	0.0	0.0	0.02534	0.0	0.0	0.0	0.0111	0.0	0.0	0.00566	0.00222	0.0	0.0	0.0	0.0	0.00046	0.0	0.57794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00612	0.0134	11.10027	0.04409	0.36494	0.0	0.0	0.0	0.04585	0.04344	0.0	0.01284	0.00348	0.00734	0.0	0.0	0.0	0.0	0.01419	0.0	0.0	0.0	0.0	0.0	0.79974	0.0	0.0	0.0	0.02332	0.04493	0.0	0.00173	0.0	0.0	0.01772	0.01976	0.25776	9.13283	0.0262	0.03172
s__Actinomyces_sp_S6_Spd3	0	0.0	0.00115	0.0	0.0	0.0	0.0	0.0	0.00101	0.0	0.0	0.0	0.0	0.0	0.0	0.00146	0.00046	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00835	0.0	0.0036	0.00143	0.0	0.0	0.0	0.0	0.0	0.0	0.00368	0.00629	0.0	0.0	0.00672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034	0.0	0.00115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.00519	0.0	0.0	0.0
s__Bacteroides_stercoris	0	0.0	0.00094	0.11349	0.01078	0.35242	0.03938	0.0	0.8853	0.0	0.04812	0.53642	0.03179	0.44207	0.0	0.06357	0.00201	1.03622	0.0	0.53451	0.26477	0.0	0.0172	0.0	0.00116	0.0785	0.12471	0.05395	0.0	0.0	0.00139	0.0	0.0585	1.05976	0.10513	0.01829	0.0	0.29036	0.13152	0.0	18.79533	0.0	0.04168	0.00153	0.0	0.01537	0.67669	0.0	0.01715	0.00089	0.0	0.00476	0.04844	0.6839	0.15232	0.01924	0.0	0.00124	0.06184	0.0	0.01455	0.66673	0.0	0.02523	0.0	0.0	0.00045	0.0	0.00526	0.82173	0.31018	0.00282	7.59522	0.30067	0.24213	0.18714	0.0	0.00881	0.00069	0.0365	0.02952	0.0	0.03923	0.00996	0.05128	0.01103	0.41886	0.0	0.0	0.02795	0.0	0.0	0.0	0.041	0.0	0.0025	0.0062	0.00334	0.02615	2.70122	0.0079	0.0	0.0	0.0	1.05431	0.00195	0.02235	0.01715	1.89251	0.01869	0.05718
s__Lactobacillus_fermentum	0	0.0	0.0	0.07121	0.0	0.0	0.08668	0.0	0.0	0.0	0.0	0.00505	0.0	0.0	0.01579	0.0	0.0	0.00182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074	0.0	0.0	0.0	0.0	0.0	0.00959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bifidobacterium_dentium	0	0.0	0.0	0.04675	0.0	0.0	0.03639	0.0	0.0	0.0	0.0	0.0065	0.00505	0.0	0.0	0.00033	0.00266	0.0	0.0	0.0	0.0	0.00193	0.0	0.0	0.0	0.0	0.00335	0.2692	0.0	0.0	0.0	0.06069	0.0	0.0	0.0	0.89122	0.10135	0.01941	0.0	0.0	0.0	0.00531	0.0	0.0	0.0	0.09919	0.01481	0.0114	0.00224	0.0	0.0	0.00177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0164	0.0	0.0095	0.0	0.0	0.0	0.0	0.0	0.0	0.07953	0.00454	0.0	0.0	0.0	0.0	0.0	0.05555	0.00477	0.05071	0.0	0.48833	0.0	0.00943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.01298	0.0	0.00738	1.91765	0.0	0.0	0.17593	0.0	0.0	0.01492
s__Actinomyces_sp_HMSC035G02	0	0.0	0.0	0.02913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08466	0.04268	0.00333	0.01856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.01299	0.00136	0.0	0.03471	0.0	0.01329	0.0	0.0	0.0	0.01153	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.00241	0.0	0.0	0.0	0.01421	0.0	0.0	0.0	0.0	0.0	0.05974	0.0	0.0	0.0	0.00205	0.0	0.00906	0.0	0.00286	0.00093	0.0	0.00969	0.0	0.0	0.02951	0.0	0.0	0.01158	0.0	0.0	0.01381	0.0105	0.0002	0.0	0.00298	0.0	0.0	0.02838	0.0	0.0	0.1	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137	0.0	0.0	0.0	0.0	0.00223	0.04463	0.0	0.00698	0.00247	0.0	0.0	0.0
s__Desulfovibrio_piger	0	0.0	0.0	0.01538	0.00048	0.65901	0.0	0.90157	0.51531	0.57995	0.07335	0.0	0.00714	1.31493	0.0	0.0	0.0	0.0	0.26027	0.43351	0.0	0.0	0.12919	0.0	1.4505	1.62557	0.31179	1.43256	0.0	0.0	0.0	0.0	0.00637	0.0	0.0	0.32266	0.0	0.02777	0.0	0.0	1.29837	1.6424	0.0	0.0	0.53517	0.0	0.01506	0.0	1.04825	0.41647	0.89534	0.00042	0.0	0.0	0.0759	0.0	0.0	0.0	0.0	0.0	1.15252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21794	0.0	0.0	0.00253	0.01031	2.06093	0.00299	0.00534	0.53173	2.50436	0.0	0.09897	0.0	0.0	0.0	0.00955	0.63179	0.0	0.0	0.0	0.0	1.30236	0.0	1.08256	0.0	0.0	0.0	0.0	0.97729	0.55077	0.00036	0.55621	0.77522	0.0	1.29025	0.0	0.0	0.37141	0.0	0.0	0.0	0.0009
s__Bacteroides_galacturonicus	0	0.0	0.0	0.01514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00938	0.0	0.0	0.0	0.00681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10795	0.00838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Veillonella_sp_T11011_6	0	0.0	0.0	0.00911	0.0	0.0	0.00402	0.0	0.0	0.0	0.0	0.0	0.00123	0.0	0.0	0.00705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00543	0.0	0.0	0.0	0.0	0.0134	0.01189	0.0	0.0	0.00127	0.0	0.0	0.0	0.0	0.00237	0.00303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01602	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00263	0.0	0.0	0.0	0.00783
s__Ruminococcus_gnavus	0	0.0	0.0	0.00834	0.0	0.01989	0.0	0.0	0.0	0.0	0.0	0.00842	0.00636	0.0	0.02928	0.0	0.0	0.0	0.0	3.32563	0.0	0.0	0.0	0.00333	0.0	1.95631	0.01048	0.05604	0.0	0.0	0.0	1.19948	0.04912	0.6041	0.0	0.0	0.0	0.00353	0.00129	0.0	0.0	0.0	0.0	0.0	0.00203	0.33413	0.0244	0.0	0.0	0.0	0.71592	0.00449	0.05688	0.00064	0.01199	0.0	0.0	0.0	0.0	0.0	0.00449	0.00527	0.0	0.0	0.0	0.0	0.0	0.05258	0.03304	1.21666	0.0	0.63429	0.02794	0.07321	0.04454	0.0396	1.03166	0.00503	0.0	0.13383	0.0	0.0	0.01025	0.02702	0.01405	0.01545	0.08337	0.0	0.001	0.0	1.78961	0.3784	0.74689	0.0	0.0	0.00624	0.00516	0.0037	0.00045	0.0	0.0	0.0	0.0	2.78843	2.4172	0.0	0.00419	0.0	0.03044	0.0	0.0
s__Enterococcus_hirae	0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.0	0.37257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_thetaiotaomicron	0	0.0	0.0	0.00094	0.0041	0.0	0.00909	0.0	0.0072	0.0	0.14406	0.03991	0.37368	0.05932	0.14546	0.00048	0.0	0.00805	0.00213	0.16888	0.00125	0.0	0.0	0.00167	0.0	0.0	0.01428	0.00806	0.00927	0.00235	0.29279	0.0	0.01076	0.75754	0.00118	0.0	0.06567	0.02318	0.02096	0.37519	0.77813	0.0	0.00062	0.0	0.0	0.00739	0.27008	0.03074	0.0154	0.00376	0.0	0.02321	0.0	0.24994	0.25438	0.0	0.0	0.0	0.00769	0.0	0.01678	0.31749	0.64231	0.10431	0.0	0.38608	0.33082	3.01703	0.0517	0.41185	0.01033	6.80251	0.14062	59.87402	0.12735	0.06615	0.0	0.02155	0.02554	0.62995	0.01721	0.3025	0.04547	0.06588	0.01514	0.0446	0.16018	0.0136	0.00817	0.00471	0.00637	0.04778	0.0586	0.14697	0.0	0.00658	0.5836	0.01175	0.02895	0.78285	0.00396	0.09961	1.73877	0.0	0.15457	0.13651	0.00537	0.00053	0.14655	0.04732	0.019
s__Butyrivibrio_sp_CAG_318	0	0.0	0.0	0.0	7.29668	0.0	0.0	0.40708	0.0	0.0	0.0039	0.0	0.01466	0.0	0.0	1.04781	0.0044	0.0	0.0	0.0	0.0	0.05686	0.0	0.0	0.00194	0.00737	0.17254	0.59618	0.0	1.94284	0.00683	0.0	1.25861	0.0	0.0671	0.0	0.0	0.0	0.0	0.0	0.00492	0.0	0.00219	0.00434	0.28703	0.0	0.00742	0.0	0.28436	0.0026	0.0	0.0	0.0	0.00156	0.0	0.0	0.0	0.0	0.00251	0.86689	0.0	0.0	0.0	0.01189	0.00289	0.0	0.00083	0.0	0.0045	0.0	1.111	0.0	0.0	0.0	0.0	0.33677	0.0	0.06795	0.00468	0.0	1.85134	0.0	0.0003	0.0	0.44911	0.92845	0.0	0.0	0.0	0.0	0.6547	0.0	0.0	0.30562	0.0	0.0	0.0	0.0	0.36841	0.0	0.25658	0.551	0.84751	5.59549	0.0	16.92527	2.41592	2.40636	0.0	0.0	0.0
s__Ruminococcus_sp_CAG_563	0	0.0	0.0	0.0	0.2173	0.0	0.0	0.04993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25256	0.01334	0.10108	0.00838	0.29708	0.36091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19925	0.0	0.00036	0.0	0.0	0.05231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00455	0.00036	0.0	0.00034	0.0	0.72349	0.03317	0.0	0.0	0.0	0.0
s__Clostridium_sp_CAG_590	0	0.0	0.0	0.0	0.11595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01341	0.05453	0.0	0.00694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35156	0.0	0.0	0.0	0.0	0.02079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00617	0.0	0.63092	0.0	0.0	0.0	0.39203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09622	0.0	0.48967	0.0	0.3284	0.0	0.0	0.0
s__Akkermansia_muciniphila	0	0.0	0.0	0.0	0.11218	0.00687	0.00475	0.0	0.0	0.0	0.00871	0.0	2.22663	0.0	0.00621	0.0	0.0	0.0	0.0	0.00146	0.1936	0.00132	0.00551	0.0	0.0	1.95997	0.0	16.78924	0.0	0.0	4.68161	0.0	0.0	0.7962	0.0	0.0	0.0	0.0	0.0	0.08216	0.11441	0.0	0.0	0.0	0.00212	0.00619	0.0585	0.0	0.00203	0.0	0.0	0.0	0.0	0.00084	0.00331	0.0	0.0	0.0	0.03965	0.0	0.53678	1.00099	0.00381	0.014	0.0	0.06733	0.0	0.0	0.00515	1.31141	0.08667	0.22891	1.4633	0.01408	0.16212	0.32004	0.0	0.00121	0.0	2.99365	0.00816	0.86015	0.01262	0.0	0.0	0.00985	3.08727	0.00087	0.01488	0.0	0.0	0.02088	1.41963	0.0	0.07795	0.0044	0.17178	0.14272	0.03173	0.0	0.0	0.01081	3.62174	9.87636	0.00969	0.0	0.0	0.0	0.0	0.0	0.01975
s__Raoultella_ornithinolytica	0	0.0	0.0	0.0	0.04194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02474	0.0	0.0	0.0	0.0	0.0	0.0
s__Aneurinibacillus_migulanus	0	0.0	0.0	0.0	0.01453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03422	0.0	0.0	0.0	0.0	0.00176	0.0	0.0	0.0	0.0	0.0	0.0	0.00644	0.0	0.00759	0.0	0.0	0.0	0.00888	0.00086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01546	0.0	0.02119	0.00471	0.0	0.0	0.0	0.0	0.0	0.00501	0.0	0.0	0.0	0.0084	0.0	0.0	0.0	0.0	0.00879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00776	0.0	0.00963	0.0	0.01099	0.00357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_caccae	0	0.0	0.0	0.0	0.01415	0.0	0.0037	0.0	0.0	0.0	0.03132	0.0	0.15292	0.21037	0.05861	0.0133	0.0	0.0	0.0	3.03018	0.0	0.0	0.00667	0.0	0.0	0.06041	0.00179	0.0	0.44626	0.0	1.30242	0.0	0.02486	0.96426	0.00901	0.0	0.0	0.0	0.0	0.0	0.02113	0.0	0.00285	0.0	0.0	0.00167	0.40452	0.0	0.00568	0.0	0.0	0.02123	0.0	0.12813	0.05102	0.0	0.0	0.0	0.0	0.0	0.00487	0.00825	1.40183	0.23714	0.0	0.85822	0.68181	0.54428	0.67408	0.97857	0.10331	0.0	0.75122	0.06385	0.14308	0.50766	0.0	0.00901	0.03361	0.00107	0.00098	0.51858	0.20551	0.02312	0.01014	0.02089	1.37687	0.0	0.01124	0.0	0.0	0.04977	0.0	0.00489	0.00316	0.01025	0.00047	0.01335	0.0071	0.43601	0.0	0.00182	0.0	0.00033	0.0	0.0	0.0	0.0	0.0	0.00199	0.01554
