clade_name	NCBI_tax_id	ESS-0005	ESS-0010	ESS-0014	ESS-0020	ESS-0026	ESS-0035	ESS-0039	ESS-0044	ESS-0053	ESS-0058	ESS-0062	ESS-0068	ESS-0077	ESS-0080	ESS-0088	ESS-0093	ESS-0098	ESS-0104	ESS-0113	ESS-0119	ESS-0123	ESS-0129	ESS-0136	ESS-0141	ESS-0147	ESS-0155	ESS-0158	ESS-0165	ESS-0172	ESS-0177	ESS-0184	ESS-0188	ESS-0195	ESS-0202	ESS-0208	ESS-0215	ESS-0219	ESS-0224	ESS-0231	ESS-0237	ESS-0243	ESS-0251	ESS-0254	ESS-0262	ESS-0268	ESS-0272	ESS-0280	ESS-0286	ESS-0290	ESS-0296	ESS-0302	ESS-0308	ESS-0316	ESS-0321	ESS-0326	ESS-0335	ESS-0338	ESS-0347	ESS-0353	ESS-0359	ESS-0364	ESS-0371	ESS-0376	ESS-0383	ESS-0386	ESS-0394	ESS-0400	ESS-0405	ESS-0410	ESS-0419	ESS-0425	ESS-0430	ESS-0435	ESS-0441	ESS-0447	ESS-0452	ESS-0459	ESS-0467	ESS-0473	ESS-0476	ESS-0482	ESS-0489	ESS-0496	ESS-0501	ESS-0506	ESS-0513	ESS-0521	ESS-0526	ESS-0531	ESS-0536	ESS-0542	ESS-0550	ESS-0555	ESS-0561	ESS-0569	ESS-0578	ESS-0586	ESS-0590	ESS-0596	ESS-0603
s__Bacteroides_sp_CAG_144	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.81465	0.0	1.58825	0.0	0.0	0.0	0.54061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85502	0.0	0.0	0.0	0.00071	0.15861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_galacturonicus	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04598	0.0	0.00107	0.0	0.0	0.04629	0.0	0.0	0.0	0.0	0.0	0.0	0.00264	0.0	0.0	0.0	0.0	0.0	0.12074	0.0	0.0	0.0	0.0	0.05125	0.00023	0.28512	0.0	0.0	0.00603	0.0	0.0	0.0	0.0	0.0	0.00219	0.0	0.0	0.08202	0.0	0.0	0.07443	0.11148	0.0	0.0	0.01946	0.0	0.0	0.01289	0.0	0.0	0.0	0.0	0.00694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01487	0.0	0.0	0.08739	0.0	0.0	0.05207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00411	0.0	0.0	0.0	0.0	0.15325	0.00104	0.00407	0.00091
s__Oxalobacter_formigenes	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22949	0.0	0.00349	0.0	0.0	0.28467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00077	0.29259	0.05199	0.0	0.0	0.0	0.16784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_nordii	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01853	0.0	0.0324	0.0	0.0	0.0	0.05219	0.0	0.04567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09897	0.0	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.0	0.0	0.03407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00688	0.0	0.0	0.04264	0.0	0.01648	0.01462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13297	0.0	0.0	0.0	0.03147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18453	0.0	0.00104	0.00578	0.07171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00524	0.184	0.0	0.0	0.0
s__Christensenella_minuta	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00428	0.0	0.00234	0.0	0.00435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02166	0.0	0.0	0.0	0.0	0.0	0.00445	0.0	0.0	0.0	0.0	0.0	0.00467	0.0	0.0	0.0	0.0	0.0	0.00279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00358	0.0	0.0	0.0	0.00593	0.0	0.0	0.08641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00328	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Butyribacterium_methylotrophicum	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_sp_CAG_488	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_mitis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00661	0.00879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00054	0.0	0.01125	0.0	0.01517	0.0	0.00142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00282	0.00563	0.0042	0.0	0.00692	0.0	0.00486	0.0	0.00356	0.0	0.0	0.00209	0.00708	0.02034	0.0	0.00975	0.0	0.0	0.0	0.0	0.0069	0.00957	0.0	0.04282	0.0	0.0	0.01143	0.0	0.0	0.00047	0.0	0.03389	0.0058	0.0	0.0	0.00148	0.0	0.0	0.02252	0.0	0.0005	0.00184	0.0	0.001	0.01045	0.0	0.0	0.0014	0.07791	0.02016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00457	0.0	0.0	0.0	0.0	0.0005	0.00155	0.0	0.0
s__Lactobacillus_rhamnosus	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02179	0.00288	0.0	0.0	0.0	0.01106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01028	0.00193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Anaerofilum_sp_An201	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00105	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Desulfovibrio_fairfieldensis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00906	0.0	0.0	0.0	0.0	0.0
s__Phascolarctobacterium_sp_CAG_266	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.80482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Victivallis_vadensis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13593	0.0	0.0	0.03604	0.0	0.0	0.0	0.0	0.0	0.0	0.81629	0.03835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21474	0.0	0.0	0.0	0.0	0.0
s__Flavonifractor_sp_An100	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19972	0.02637	0.0	0.0	0.0	0.0	0.02387	0.0	0.0	0.0	0.0	0.03566	0.00384	0.04632	0.0	0.0	0.0	0.0209	0.00612	0.0	0.0059	0.0	0.0	0.0	0.0	0.0	0.0	0.01381	0.0	0.0	0.0	0.0	0.0	0.0	0.00939	0.0	0.07225	0.0	0.0	0.0	0.00345	0.01435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00647	0.0	0.0	0.0	0.01463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Turicibacter_sanguinis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148	0.00119	0.0	0.00138	0.0	0.0	0.0	0.00161	0.01549	0.08446	0.02008	0.0	0.00372	0.0	0.0	0.0	0.0	0.0	0.03897	0.0	0.0	0.0	0.0	0.0	0.02366	0.0	0.0	0.0	0.0	0.01743	0.08199	0.0	0.0	0.0	0.01723	0.11694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00529	0.0	0.0	0.0	0.0178	0.0	0.0	0.0	0.00042	0.0	0.03854	0.0	0.01718	0.0	0.00093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00169	0.0	0.0	0.00251	0.0	0.36063
s__Alistipes_timonensis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.0	0.78487	0.0	0.0	0.0	0.0	0.0	0.0	0.03322	0.05332	0.01437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00955	0.0	0.0	0.0	0.01919	0.23261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01301	0.0	0.0	0.0	0.0	0.0	0.0532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Absiella_dolichum	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00289
s__Blautia_sp_N6H1_15	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07664	0.0	0.0	0.0	0.00616	0.0	0.0	0.0	0.0	0.00625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00546	0.0	0.0	0.0	0.0	0.0	0.0	0.01244	0.0	0.0	0.0	0.03248	0.0	0.00132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Dialister_sp_CAG_357	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05939	0.0	0.0	0.0	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00268	0.00338	0.0	3.13136	0.0	0.0	0.0	0.0	0.0	0.0	1.7087	0.0	0.0	0.0	0.01204	0.0	0.0	0.0	0.00667	0.0	0.0	0.00909	0.0	0.00505	0.0	0.0	0.0	0.02643	0.0	0.00675	0.0	0.0	0.0	1.47426	0.0	0.0	0.0	0.0	7.7811	0.01994	0.0	0.0	3.34946	0.0074	0.0	0.0	0.0	0.00178	0.0	0.0	0.3637	0.0	0.85529	0.0	0.0	0.0
s__Candidatus_Methanomassiliicoccus_intestinalis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04997	1.16007	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Anaerotruncus_sp_CAG_528	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.58197	0.0	0.0	0.01001	0.0	0.01095	0.02157	0.00023	0.0	0.00892	0.0	0.0	0.0	0.0	3.59559	0.0	0.0	0.0	0.0	0.0192	0.0	0.0	0.0	0.0	0.0	0.79996	0.0	0.0	0.0	0.00167	0.00087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00995	0.0	0.01164	1.19089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00065
s__Roseburia_sp_CAG_303	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35479	0.0	0.08855	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26206	0.01275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00092	0.0	0.0	0.0	0.0	1.3793	0.0	0.0	0.13018	0.1666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17641	0.0	0.45863	0.0	0.0	0.0	0.0	2.25237	0.84501	0.0	0.0	0.01713
s__Clostridium_sp_CAG_253	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13926	0.0	0.0	0.0	0.0	0.0	0.65307	0.0	0.0	0.02632	0.0	0.0	0.0	0.0212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00539	0.04364	0.07744	0.0	0.0	0.00142	0.24792	0.0252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43277	0.0	0.0	0.0	0.0	0.0
s__Megamonas_funiformis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08148	0.0	0.0	0.0	0.0	0.12834	0.00768	0.0	0.0	0.00089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Megamonas_hypermegale	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06115	0.0	0.0	0.0	0.0	0.16695	0.00324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lactobacillus_delbrueckii	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Faecalitalea_cylindroides	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04117	0.0	0.0	0.0	0.0	0.51204	0.0	0.09054	0.0	0.0	0.0	0.0	0.45244	0.34125	0.0	0.0	0.0	0.0	0.0	0.03581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Allisonella_histaminiformans	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01554	0.0	0.0	0.0	0.00181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01077	0.0	0.02833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01907	0.0	0.0
s__Megasphaera_sp_DISK_18	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Parabacteroides_sp_CAG_409	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00274	0.0	0.0	0.00175	0.0	0.00478	0.00572	0.0	0.0	0.00683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00161	0.0	2.33015	0.0	0.0	0.0	0.0	0.0	0.0	0.0902	0.0	0.0
s__Megasphaera_elsdenii	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00202	0.0	0.0	0.0	0.0	1.14988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00402	0.0	0.0
