clade_name	NCBI_tax_id	TRAVELRES1	TRAVELRES10	TRAVELRES11	TRAVELRES12	TRAVELRES13	TRAVELRES14	TRAVELRES15	TRAVELRES16	TRAVELRES17	TRAVELRES18	TRAVELRES19	TRAVELRES2	TRAVELRES20	TRAVELRES21	TRAVELRES22	TRAVELRES23	TRAVELRES24	TRAVELRES25	TRAVELRES26	TRAVELRES27	TRAVELRES28	TRAVELRES29	TRAVELRES3	TRAVELRES30	TRAVELRES31	TRAVELRES32	TRAVELRES33	TRAVELRES34	TRAVELRES35	TRAVELRES36	TRAVELRES37	TRAVELRES38	TRAVELRES39	TRAVELRES4	TRAVELRES40	TRAVELRES41	TRAVELRES42	TRAVELRES43	TRAVELRES44	TRAVELRES45	TRAVELRES46	TRAVELRES47	TRAVELRES48	TRAVELRES49	TRAVELRES5	TRAVELRES50	TRAVELRES51	TRAVELRES52	TRAVELRES53	TRAVELRES54	TRAVELRES55	TRAVELRES56	TRAVELRES57	TRAVELRES58	TRAVELRES59	TRAVELRES6	TRAVELRES60	TRAVELRES61	TRAVELRES62	TRAVELRES63	TRAVELRES64	TRAVELRES65	TRAVELRES66	TRAVELRES67	TRAVELRES68	TRAVELRES69	TRAVELRES7	TRAVELRES70	TRAVELRES8	TRAVELRES9
s__Prevotella_copri	0	34.46579	3.0928	0.0	0.0	73.50977	33.13134	0.00296	0.0	22.88285	52.99688	0.00769	13.78819	12.6387	0.0	0.0	0.0	0.00767	0.0	0.05618	0.0	0.0	1.95777	0.0	46.10196	1.30704	0.0	0.00042	0.00871	0.0	0.0	0.0	0.0	5.74162	0.0	38.07855	0.01593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0046	0.0	0.0	0.0	0.0	0.00636	12.89614	35.51868	0.0	0.0	0.00081	7.5546	0.0	0.0	0.0	50.93954	57.08337	0.0	0.00092	24.19198	68.66573	0.0	1.82655	0.00865	0.73106	0.1042
s__Barnesiella_intestinihominis	0	9.41698	1.07632	0.44478	1.01583	0.0	0.02606	3.09782	4.07047	1.62874	0.91263	1.07984	3.60496	1.24061	4.47391	3.99481	1.38985	3.85597	2.99814	2.16925	1.40415	2.08205	0.15754	1.63232	3.7815	2.46593	4.77667	1.36432	2.35495	2.51271	4.57385	0.0	0.0	2.10195	0.82676	2.30932	2.35558	2.23611	0.0	0.00193	6.17367	8.96218	2.0117	5.85089	20.77429	1.66805	8.10223	0.00095	0.0	0.0	0.0	1.28778	2.96686	0.1241	0.46118	0.0	7.25455	0.30252	1.52169	2.42184	0.20821	0.21272	0.0	0.0	0.16837	0.04759	1.1556	0.78371	0.06997	0.29007	0.47167
s__Alistipes_putredinis	0	7.83548	8.53696	6.51745	6.58925	1.6842	9.35769	6.0843	7.8341	2.17738	2.58962	5.63303	4.38689	2.32491	16.96652	11.89891	11.40173	15.31508	7.14939	3.46303	4.37842	8.78666	6.69538	0.0	2.29602	3.72359	9.91257	3.05677	5.99534	3.20907	4.04134	0.0	0.0	9.62799	0.0	6.18169	4.96001	4.46125	0.0	0.00501	6.50713	8.47897	0.00261	0.0	6.31627	1.67505	5.73462	0.0	0.00446	2.80118	12.82384	5.97125	6.68133	0.00895	0.01693	0.03671	13.25584	0.31441	8.00556	10.92388	0.07535	0.07952	6.60828	9.7259	3.32479	0.13105	3.0782	3.88834	3.08313	0.60453	4.02185
s__Faecalibacterium_prausnitzii	0	6.67466	7.78732	9.53513	4.48411	3.47408	12.67623	7.88122	12.68727	14.56687	4.60119	5.54225	6.43228	14.00088	10.09578	9.24037	13.12838	2.90001	3.36502	8.2538	13.2955	8.07049	7.31765	10.90555	3.88621	2.64568	2.23136	4.00077	2.29777	4.8962	10.19083	5.23781	8.30462	5.54319	14.85813	3.6196	15.13739	7.51303	4.70137	8.45499	7.19509	7.98899	8.17114	5.56386	6.14959	4.23655	7.84848	5.95686	7.04887	0.35525	4.87845	5.38012	6.83822	6.48094	1.55486	8.06664	6.40389	12.12741	4.86016	2.14736	6.54127	2.01766	2.47943	4.38634	11.852	2.02832	5.21803	3.56276	3.84505	7.77724	2.42294
s__Bacteroides_uniformis	0	4.23417	9.46501	2.12381	2.6974	0.69205	0.60161	24.19492	5.74265	5.54099	6.70914	20.12996	0.88146	9.27235	24.85893	17.73016	7.4828	18.78724	6.25394	4.70192	12.93211	7.7001	22.96167	12.81888	3.56477	20.99108	20.42191	22.62771	33.7226	5.83166	7.95481	11.69643	7.93281	12.58441	12.85622	9.53633	7.34593	12.16245	3.81717	1.89003	18.02281	1.09034	8.73941	12.592	8.99909	2.39466	12.2451	17.00525	15.86562	52.15015	24.99708	16.9505	8.44625	5.24845	12.83913	13.55576	6.78788	8.88363	4.61	4.87634	1.39772	1.84671	15.09733	16.427	0.60598	0.21231	12.24138	6.50141	22.47201	2.42462	5.49191
s__Ruminococcus_bicirculans	0	3.90839	0.04427	2.04642	0.01846	0.0	0.0	2.49983	0.23625	0.13208	0.01265	0.00143	0.20434	3.10762	0.03729	0.00843	0.52302	3.50414	0.10687	0.00915	0.18372	0.49538	0.35708	1.39967	2.10357	3.34789	0.05986	2.89114	0.0	0.58907	2.30793	0.27633	7.53652	0.0	1.12303	2.03153	5.65631	0.81696	0.16704	0.12932	0.47058	0.46501	7.16335	0.01263	0.00542	1.23527	0.2176	1.2255	0.19501	0.0	0.0	0.86287	0.40785	0.00056	3.50571	3.6851	0.18573	2.89244	1.12884	1.61646	0.9641	0.04506	0.91935	1.07716	0.05602	0.00079	0.0244	1.14009	1.18229	0.39257	0.86209
s__Parabacteroides_distasonis	0	3.69732	1.30849	0.49006	3.45141	0.56685	0.71319	1.89453	2.144	0.7453	1.0322	1.85244	1.90971	0.44024	1.28877	2.91505	2.29918	1.5537	1.70974	1.36823	1.29488	1.13615	0.68616	2.96746	1.74528	2.45786	9.17926	0.89455	3.55351	1.73393	1.38437	0.0	0.0	0.74065	1.71068	0.7937	0.37669	0.35675	0.68101	0.38979	3.72103	3.76809	1.50479	1.24573	0.42908	0.89125	0.4509	8.99355	5.51779	0.80048	6.77818	1.29704	1.47827	0.65705	0.63628	0.7451	5.95919	0.95781	1.74791	2.1646	0.51772	0.52724	1.658	0.72226	0.61604	0.14774	0.87594	0.64702	1.06612	1.18794	0.71377
s__Bacteroides_vulgatus	0	3.42303	5.12205	0.17885	0.00433	1.8235	5.86669	4.75336	0.12483	2.33941	4.30276	9.29294	1.88558	15.26097	0.00024	0.0	30.78759	18.03395	10.20879	9.74354	7.59172	13.49655	21.32787	10.31139	0.60674	19.37107	20.25841	8.01191	12.00207	7.6816	5.56424	0.0	0.0	7.15958	9.16505	6.3292	12.99916	16.77426	24.57152	6.49652	7.86125	5.90372	10.75466	9.33256	5.56298	0.58093	16.46881	0.00335	0.00335	1.6349	4.51498	10.88266	4.65413	1.26396	5.74064	0.7949	2.34464	1.09895	7.44872	12.68712	4.77541	1.12759	14.53643	28.44632	0.9631	0.93166	14.84168	7.09013	16.90262	1.44551	0.65336
s__Alistipes_finegoldii	0	2.17449	1.92655	1.07355	0.90832	0.06916	0.25697	2.01896	3.20734	0.15498	0.15523	2.08139	3.81024	0.01674	0.15072	0.03823	0.70097	2.29227	0.12432	0.01881	3.89128	3.84464	2.40106	1.88681	1.02422	0.18459	0.0823	0.1229	0.23568	0.71697	0.70414	18.45819	7.12672	0.20003	2.3679	1.1253	0.62539	0.49391	0.00367	0.00129	2.27327	4.88505	0.01154	0.00766	1.9129	0.20948	0.73435	0.90116	0.16072	5.15944	2.20496	1.19522	0.52118	0.04332	0.068	0.53764	1.19741	0.37093	1.17231	1.53332	0.0	0.0	0.56699	1.80148	0.07433	0.00356	0.48031	0.55122	0.77117	0.08178	1.3505
s__Parabacteroides_merdae	0	2.13766	1.2807	0.00161	0.0	0.1497	0.91003	0.0	0.0	4.0739	2.37946	0.0	0.35392	0.88043	0.0	0.18375	3.27631	1.71822	0.57122	0.14684	2.37222	2.07143	3.13252	5.27368	0.53611	0.02675	0.0	0.0	0.0	0.8555	1.18674	0.0	0.0	0.0	2.07736	0.0	1.79282	2.74722	1.83508	0.95574	5.93747	2.47965	2.09915	0.58844	0.24656	0.67279	1.30149	0.0	0.00358	1.72963	5.69278	1.88527	0.89197	0.1813	0.72025	1.91949	0.67629	1.53748	1.75735	1.48381	1.01539	0.86648	4.98134	2.93902	0.1641	0.24089	1.584	0.99826	2.39974	0.14141	0.45307
s__Bacteroides_caccae	0	1.59791	3.16906	0.05002	0.0	0.45005	0.54805	2.02028	0.38298	0.90541	0.06203	0.0	1.07279	0.45322	0.00377	1.60515	2.10751	3.88415	0.98262	1.4343	1.3886	1.55988	0.03991	1.89975	0.36473	1.25605	0.79625	1.48502	4.50544	2.09493	1.6554	0.0	0.0	1.7278	2.68809	0.35103	0.65842	1.49879	1.89346	0.94426	6e-05	3.10676	2.04312	6.05951	1.21741	0.18882	4.36504	2.40964	2.09349	1.57053	1.15238	0.65944	1.16358	0.0	0.0	0.76362	1.75809	1.10121	3.42111	5.29045	0.6546	2.39009	5.20994	6.51131	0.23514	0.20268	0.82127	0.75262	0.63005	0.70216	2.3312
s__Butyricimonas_virosa	0	1.28071	0.43941	0.20667	0.24308	0.09268	0.26498	0.05934	0.18263	0.70937	0.12969	0.0	0.63116	0.03526	0.0	0.0	0.21625	0.46295	0.11522	0.24565	0.17472	0.18286	0.00072	0.20109	0.01231	0.04381	0.12487	0.0	0.0	0.0088	0.03175	0.0	0.0	0.15805	0.11555	0.11363	0.00535	0.00764	0.00056	0.0009	0.48119	0.46813	0.06218	0.33732	0.79221	0.0	0.66844	0.0	0.00698	0.0	0.0	0.20715	0.37526	0.00018	0.03051	0.58689	0.0	0.931	0.0664	0.20361	0.27488	0.31826	0.09403	0.37606	0.00082	0.0	0.03396	0.02559	0.0262	0.0097	0.38128
s__Bacteroides_fragilis	0	1.2541	0.44415	0.54408	2.5764	0.02291	0.57344	1.04339	0.3655	0.59653	0.03825	0.64334	1.03615	0.0	0.18265	0.14517	0.0	1.10158	0.03693	0.38294	0.23326	0.52047	2.16524	0.35176	0.02367	0.62966	4.48821	0.24984	0.98663	0.0	0.0	9.06381	4.71586	0.05709	0.72851	0.0755	0.0	0.00892	0.0	0.0	0.46597	0.04598	0.0	1.57363	0.00741	0.0	2.58203	21.83448	27.3759	7.57886	1.68708	0.02305	0.0	0.0	1.20925	0.0	0.0	0.0	0.0	0.0	0.0	0.02797	0.20797	1.44275	0.0	0.02829	0.0	0.39819	0.0	0.073	0.79172
s__Odoribacter_splanchnicus	0	1.19745	1.25076	1.64745	1.31335	0.29898	2.87448	1.95375	5.09745	2.28944	0.61864	1.19313	1.00929	1.3517	1.01832	1.52993	0.76909	2.11246	3.11074	0.86552	0.76868	1.60613	4.15268	1.49796	1.50864	0.83876	1.51133	0.59615	0.7614	1.69835	2.02159	0.0	0.0	0.91382	1.40326	1.34889	1.08072	1.98691	1.88534	0.39656	1.93105	1.91304	1.2175	2.38711	0.90438	0.80647	2.81415	3.4833	3.15706	0.40515	2.46814	1.67411	2.95407	0.0	0.0	1.54267	2.26758	2.45089	1.29361	1.96093	1.96185	1.57149	0.52975	1.18807	0.36099	0.05901	1.47741	0.98142	1.15954	0.21874	0.4156
s__Dialister_invisus	0	1.12954	0.0	0.00142	0.0	0.0	0.0	0.02714	0.00122	0.0	0.0	0.09111	0.39755	0.0	0.00052	0.00495	0.15191	0.13081	0.0	0.0	0.16605	0.00744	0.00784	0.01021	0.02005	4.55281	0.0	0.16396	0.43812	0.07778	0.06082	0.01676	0.01285	0.04053	0.03667	0.0737	0.0	0.0	0.07764	0.34742	0.93444	0.00036	0.0	0.0	0.0	0.27541	0.0	0.0	0.0	0.01111	0.06489	0.02945	0.0	0.0	0.0	0.0	1.07202	0.0029	0.32383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10619	0.00823	0.04434	0.2012	0.0
s__Roseburia_faecis	0	1.10596	6.68125	0.0	0.00369	0.0	0.0	0.08994	0.0	0.0	0.0	0.82977	0.0	0.00974	2.85871	0.15533	0.0	0.0	3.8799	0.01703	2.36139	0.18497	0.13282	9.73288	0.0199	2.10421	0.0	0.0	0.0	4.08076	0.01919	10.01801	22.6535	5.23136	1.81536	3.64976	8.07735	0.58214	5.8639	13.1161	1.63163	0.00215	12.96168	0.64851	1.15952	0.0	1.43624	0.0	0.0	0.0	0.0	0.37595	0.30563	41.11306	7.38091	9.83331	2.70661	2.5093	0.0	0.0	2.52295	1.09152	0.66327	0.67319	0.0	2.6077	10.93029	4.07755	0.35452	2.1168	0.2314
s__Firmicutes_bacterium_CAG_95	0	1.08451	0.16884	1.31741	0.67254	0.0	0.0	0.0154	0.52111	0.17524	0.32385	0.00733	0.27004	0.00875	0.0	0.0	0.0	0.0	0.00506	0.18984	0.0487	0.05594	0.00543	0.0	0.0	0.0	0.0	0.00573	0.0	0.03148	0.08052	0.00096	0.00263	0.02643	0.00297	0.03287	0.01672	0.00549	0.0	0.0	0.07075	0.63415	0.41028	0.0894	0.17633	0.01146	0.04918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.3588	0.00287	0.00028	0.0	0.70527	0.24037	0.00141	0.03821	0.03796	0.0	0.0	0.00073	0.0	0.0	0.10219
s__Bacteroides_ovatus	0	1.07275	0.25888	0.35403	0.23972	0.02413	0.07923	0.74822	0.17953	0.0682	0.06159	1.30663	0.28156	2.64567	0.02533	0.03273	0.75524	2.02373	5.48752	1.61218	0.99929	0.30222	0.03414	0.68459	0.22353	1.63799	0.31852	1.64059	12.20399	2.41465	0.86076	0.0	4.8848	1.96406	0.97406	1.64256	0.38109	0.33175	4.62359	1.2971	2.02387	0.03481	0.30042	0.02688	0.29105	0.069	0.26089	1.16455	0.18135	0.95426	2.35753	0.43424	0.85702	0.40777	1.44279	1.13226	0.31641	1.82438	1.22644	1.24589	0.73232	0.30321	0.07725	0.00271	1.13348	0.11692	0.33046	0.80171	0.37513	1.00764	0.1497
s__Bacteroides_thetaiotaomicron	0	1.03482	0.62394	4.53266	2.64648	0.19803	0.76792	0.81259	2.77512	0.69841	0.0923	2.96679	0.58933	0.67509	0.01312	0.04882	1.22535	2.11847	0.0	0.0738	0.07123	0.06454	2.52406	0.90168	0.69113	0.31812	0.72698	0.0	0.0	0.58343	0.20489	0.0	1.46059	0.1891	1.26896	0.12463	0.66574	0.27842	0.81868	0.25939	1.66431	0.52889	0.0	0.0	0.13668	0.0132	0.05671	0.80543	2.61241	0.00237	0.86108	1.7233	2.18176	0.18648	0.54133	0.0	0.31485	0.00805	0.64931	1.07121	0.04856	0.04771	1.82136	1.90398	0.27422	0.0415	0.71401	0.77923	1.90865	0.52886	0.46798
s__Eubacterium_eligens	0	0.90068	1.732	0.90182	3.59288	0.12828	0.12019	1.02332	25.34347	0.56599	2.27068	1.08283	1.74573	6.5805	0.47465	1.46212	1.64858	0.17222	9.11452	9.65075	2.3322	3.21227	2.11417	3.6606	0.84054	4.21038	0.0	0.13419	0.0	0.82075	0.72857	0.20083	0.4187	2.47382	4.54214	1.52615	4.06898	3.09192	1.19969	0.41016	0.30304	0.90923	0.38026	1.26981	0.12262	0.06188	0.0	0.55814	0.01857	4.84091	5.18268	1.31738	3.61005	1.22583	0.81959	2.78801	0.27922	4.37948	2.74589	4.96517	0.09417	0.31975	0.32631	0.02792	0.41378	0.00657	2.38644	6.35487	2.34673	1.32492	0.9611
s__Fusicatenibacter_saccharivorans	0	0.73229	0.09468	1.63246	2.93987	0.12973	1.04639	0.11262	1.18371	0.36373	0.38999	1.06772	0.10223	0.09361	0.55465	1.76151	0.18942	0.70642	0.11942	0.34594	0.94941	0.63147	0.68188	1.39022	0.25252	0.67974	0.4057	0.65233	0.0	0.57248	0.10876	0.41949	0.35023	1.04768	2.84385	0.88687	0.6277	0.3873	1.24716	0.40825	0.73269	0.8466	0.35283	0.08563	1.02452	0.09481	1.30348	1.19714	0.33912	1.82453	0.97556	0.53788	0.51853	2.50477	0.25944	0.41102	0.45587	0.74734	0.27531	0.16871	0.07103	0.04312	0.22495	0.30383	0.2268	0.02921	0.28599	0.21612	0.15467	0.16527	0.04899
s__Bacteroides_sp_CAG_144	0	0.59301	1.43745	0.0	0.0	0.03015	1.40567	0.0	0.0	0.0	0.0	0.0	0.45616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19301	0.0	4.5363	0.12559	0.0	0.0	0.0	0.68155	1.45888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37059	2.46426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19118	0.00147	0.0	0.0	0.0	0.0	0.09166	0.0	0.0	0.0	0.0	0.0	0.0	0.03207	0.0149	1.07087	0.3365	1.62218	0.07878	0.14462
s__Parasutterella_excrementihominis	0	0.56611	0.36698	0.90595	1.61897	0.01144	0.04643	0.24161	0.64963	0.0468	0.03329	0.0	0.14676	0.01914	0.0	0.0	0.01568	0.02117	0.62711	1.29862	0.06342	0.03741	0.55218	0.9298	0.07638	0.00448	0.0	1.36917	1.2444	0.06482	0.0726	0.0	0.0	0.0516	1.11853	0.08181	0.05006	0.02688	0.0	5e-05	1.16595	1.48435	0.00213	0.00138	2.1319	0.0	0.51137	0.06746	0.00545	0.1312	0.79613	0.08584	0.03803	0.0	0.00843	0.079	0.0	0.12424	0.04897	0.08742	0.02056	0.03744	0.02854	0.04508	0.02517	0.00315	0.08494	0.18269	0.09562	0.08079	0.13471
s__Oscillibacter_sp_57_20	0	0.5455	1.64339	1.38608	0.62513	0.33814	5.36084	0.45862	2.06203	1.84981	1.56873	1.8587	1.45022	0.39429	0.15134	0.20435	0.64495	1.81148	0.5762	0.50201	2.2188	5.99081	0.66926	4.78496	0.2283	0.01132	0.0	0.27829	0.0	0.97201	1.26752	8.13621	1.03395	1.25635	1.25837	0.60895	0.68938	0.57834	0.112	0.09846	0.73908	1.10971	0.45452	0.30628	3.55848	1.52332	1.89096	0.64859	0.78466	0.00016	0.0	0.4971	0.82073	0.05539	1.03404	0.23966	3.85737	0.99535	0.83944	0.86975	0.82036	0.79864	0.78042	1.01391	0.09812	0.09206	1.03827	0.25899	0.55264	0.09422	0.07401
s__Eubacterium_sp_CAG_38	0	0.53692	0.36986	0.06218	0.07762	0.0	0.56695	0.1012	0.02648	0.29207	0.06666	0.00278	0.0	2.00426	0.01232	0.0658	0.00196	0.0	1.32446	0.19022	0.04088	0.12533	1.15459	0.30496	0.0463	0.07941	0.0	0.04423	0.13682	0.4042	0.22739	0.7208	0.50935	0.17379	0.03004	0.02513	0.0	0.0	0.09991	0.03033	0.00695	0.86686	0.01203	0.01732	0.01012	0.01653	0.09335	0.03296	0.0	0.00516	0.24245	0.20061	0.00275	0.94464	1.732	0.45706	0.44203	0.72838	0.01486	0.0286	1.28021	0.03265	0.11787	0.00283	0.00024	0.26928	0.05636	0.57664	0.32403	0.0407	0.12121
s__Akkermansia_muciniphila	0	0.53391	0.20087	0.14881	0.0	0.01171	0.13898	0.45632	0.66671	0.77793	0.65088	0.07023	0.03615	0.0	0.83859	0.01659	0.0	0.0	0.24569	0.45558	0.07817	0.03517	0.17962	0.0	0.0	0.00014	0.0	0.00234	0.0	0.0	0.06354	0.0	0.11659	0.51105	0.42013	0.23286	0.0	0.005	0.00127	0.01585	0.02939	0.0	0.0	0.00117	0.0	0.03731	0.0	0.19048	0.01741	6.27807	1.62008	0.03484	0.00271	0.04665	0.0	0.01443	0.19744	0.00155	0.0	0.0	0.03563	0.0	0.48159	0.03863	0.0	0.0	0.01716	0.04181	0.00514	0.00298	1.92241
s__Anaerostipes_hadrus	0	0.41837	0.04293	0.53667	0.44279	0.15732	0.43678	0.17366	0.26762	0.03801	0.07722	0.0677	0.0873	0.4602	0.2897	1.06662	0.01531	0.19789	0.11336	0.0718	0.48903	0.35742	0.12755	0.45266	0.32769	0.31678	0.09536	0.5935	0.26446	0.28304	0.077	2.09769	0.36071	0.17623	1.30065	0.06445	0.78327	0.82487	0.93752	0.7715	0.34356	0.68011	0.04762	1.72665	0.4482	0.06345	0.40135	0.93928	0.67909	0.46796	0.62835	0.25968	0.34192	0.26065	1.40172	2.28681	0.36619	0.16191	0.61915	0.1907	0.41141	0.01039	0.05421	0.39844	0.11232	0.10082	0.31431	0.08923	0.15415	0.61872	0.03124
s__Ruminococcus_sp_CAG_488	0	0.41048	0.34023	0.0	0.0	0.0	2.23328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4702
s__Victivallis_vadensis	0	0.40643	0.02839	0.49821	0.00283	0.0	0.0	0.0	0.16177	0.0	0.0	0.0	0.0165	0.0	0.0	0.0	0.0	0.0	0.00628	0.044	0.0	0.00128	0.0	0.04599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01266	0.09619	0.00759	0.0	0.0	0.0	0.0	0.11746	0.18934	0.00999	0.05131	2.64806	0.0	0.01469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04246	0.0	0.0432	0.01275	0.00481	0.0563	0.03956	0.12393	0.79011	0.0	0.0	0.0	0.0	0.0	0.0	0.00633
s__Blautia_obeum	0	0.34585	0.14286	0.6459	0.26582	0.02129	0.14776	0.04824	0.24008	0.09188	0.01177	0.08194	0.33457	0.04365	0.64693	0.30338	0.05849	0.03566	0.01166	0.02285	0.46132	0.14859	0.16732	0.01847	0.07645	0.05382	0.07089	0.06678	0.25961	0.01129	0.06351	0.02655	0.04305	0.3954	0.07824	0.05391	0.15111	0.25292	0.1097	0.04739	0.03918	0.04958	0.00861	0.02983	0.02705	0.01777	0.12421	0.10213	0.04827	0.25647	0.2554	0.28707	0.36401	0.16875	0.16581	0.01384	0.15521	0.32228	0.00742	0.00857	0.05809	0.00606	0.08625	0.00107	0.25999	0.07704	0.04865	0.06152	0.05365	0.79637	0.27321
s__Ruminococcus_lactaris	0	0.31355	0.06302	0.68266	0.0	0.46477	0.00076	0.0	0.27589	0.01601	0.43576	0.0	0.23231	0.0	1.0468	1.20137	0.0	0.0	0.37926	0.29801	2.27255	0.50099	0.91361	0.1545	0.00158	0.21901	0.0	0.0	0.0	0.0	0.03116	0.0	0.03712	0.0	0.51975	0.57837	0.27799	0.4847	0.0	0.0	0.76743	0.01903	0.0	0.11604	0.51565	0.25899	0.10931	0.11725	0.0	0.0	0.0	0.0	1.10154	0.0	0.0	0.89927	0.3903	5.19028	0.09885	0.09428	0.94048	0.35025	0.18993	0.0144	0.54236	0.68958	0.0025	0.13955	0.00068	0.02082	0.05883
s__Bacteroides_stercoris	0	0.27136	1.06762	0.0	0.0	0.0	0.0	0.0	0.0	0.41058	0.18894	0.0	0.02899	0.0	0.0	0.0	0.0	0.0	2.31136	5.44651	0.02202	7.78468	0.14969	0.0	0.84938	0.19025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23795	0.0	0.07687	0.0	0.0	5.41688	1.15833	0.0	2.9802	1.1035	0.08994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.57239	3.31495	0.0	0.0	0.0	3.31102	0.0	5.64003	0.24204
s__Desulfovibrionaceae_bacterium	0	0.26833	0.32893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00718	0.0	0.26784	0.00677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.188	0.01524	0.0	0.0	0.0	0.0	0.0	0.00829	0.0	0.00469	0.08918
s__Dorea_longicatena	0	0.26713	0.20572	0.17244	0.38233	0.0933	0.2402	0.06014	0.16213	0.22481	0.26867	0.25628	0.10267	0.8506	2.29161	0.65627	0.3718	0.07795	0.27238	0.33297	0.42933	0.21105	0.53421	0.08125	0.14912	0.38085	0.15008	0.13103	0.0	0.27811	0.11503	0.21435	0.11123	0.2469	1.1672	0.17131	0.15039	0.60816	0.36433	1.045	0.06654	0.06953	0.50998	0.40542	0.69601	0.0691	0.32853	0.23955	1.11556	0.2934	0.4802	0.27439	0.37563	0.36652	0.69695	0.39078	0.82084	0.44015	0.16611	0.25881	0.61967	0.3853	0.03235	0.71289	0.83973	0.15672	0.12819	0.203	0.08025	1.15627	0.12358
s__Collinsella_aerofaciens	0	0.25154	0.465	0.09364	0.01339	0.06926	0.09071	0.18028	0.15755	0.08702	0.08154	0.83516	0.02193	0.59613	0.00164	0.33027	0.45895	0.68287	0.12548	0.19594	0.54233	0.31149	0.16422	0.0	0.19779	0.14415	0.16328	0.4884	0.0	0.43784	0.07738	0.0	0.0	1.50502	0.0004	0.18084	0.14393	0.21657	0.16714	0.09264	0.04451	0.08374	0.25185	0.02374	0.04568	0.20644	0.36189	0.0	0.0	0.0	0.0	0.21667	0.11417	0.5009	0.19465	0.03581	0.58285	0.07535	0.41708	0.44499	0.34417	1.98044	0.08971	0.06098	1.75603	0.08672	0.11429	0.06367	0.09469	0.24632	0.93092
s__Escherichia_coli	0	0.22335	0.30814	0.33431	0.02069	0.0	0.40001	0.03674	0.06738	0.0	0.8753	0.01703	1.20223	0.13211	0.02713	0.13106	0.04962	0.01507	0.0	1.01836	0.0	0.07732	0.43316	0.01042	0.3993	0.02173	0.02546	0.0081	1.2903	0.03474	0.0	0.00362	0.37087	0.0	1.85239	0.02442	0.0	0.15423	0.0	0.09325	0.07393	0.14733	0.00655	0.01824	0.0	0.0	0.37239	0.13677	7.55802	3.62005	0.72366	0.06612	0.04026	0.0	0.09814	0.05459	0.96434	0.01293	0.02383	0.15329	0.25416	0.56375	0.03394	0.03961	0.0	0.73163	0.01907	0.12097	0.0	0.35979	0.00393
s__Coprobacter_fastidiosus	0	0.20936	0.04921	0.0	0.0	0.0	0.0	0.0	0.0	0.84732	0.38124	0.31485	0.28902	0.0	0.0	0.2211	0.0	0.0	1.96923	0.12927	0.09959	0.11931	0.0	0.02231	0.03486	0.0	0.0	0.0	0.0	0.53717	1.78177	0.0	0.0	0.68128	0.01795	1.34361	0.18351	0.19357	0.00864	0.0565	0.0	0.19215	0.0	0.0	3.08817	0.01114	0.44147	0.0	0.0	0.2517	1.67319	0.22307	0.0	0.0	0.0	0.51066	0.05156	0.41517	0.0	0.0	0.52397	0.21024	0.08484	0.36145	0.01401	0.01563	0.33771	0.00084	0.3187	0.0	0.02924
s__Gemmiger_formicilis	0	0.19689	0.23046	0.01337	0.00361	0.0338	0.58314	0.11055	0.05264	0.15066	0.01021	0.45937	0.01938	0.07413	0.11877	0.16809	0.00359	0.05972	0.08029	0.16878	0.12764	0.24272	0.26893	0.442	0.03297	0.06194	0.0048	0.09332	0.0	0.09468	0.15383	0.1168	0.10141	0.00061	0.63904	0.00585	0.17781	0.11788	0.03858	0.01764	0.07499	0.05112	0.17774	0.03254	0.00646	0.01872	0.09506	0.36753	0.11545	0.0	0.0	0.02239	0.05138	0.11101	0.03181	0.0715	0.0859	0.15003	0.00081	0.00018	0.31135	0.02866	0.16873	0.02475	0.05559	0.01549	0.00521	0.08624	0.00649	0.01438	0.19397
