clade_name	NCBI_tax_id	SP_101SPI_T016	SP_104SPI_T016	SP_105SPI_T016	SP_122SPI_T016	SP_122SPT_T016	SP_123SPI_T016	SP_123SPT_T016	SP_124SPI_T016	SP_125SPI_T016	SP_129SPI_T016	SP_129SPT_T016	SP_132SPI_T016	SP_132SPT_T016	SP_133SPT_T016	SP_143SPI_T016	SP_143SPT_T016	SP_144SPI_T016	SP_148SPI_T016	SP_161SPI_T016	SP_162SPI_T016	SP_162SPT_T016	SP_163SPI_T016	SP_163SPT_T016	SP_164SPI_T016	SP_164SPT_T016	SP_184SPI_T016	SP_184SPT_T016	SP_186SPI_T016_R	SP_187SPI_T016	SP_187SPT_T016_R	SP_189SPI_T016	SP_191SPI_T016	SP_201SPI_T016	SP_201SPT_T016	SP_221SPT_T016_R	SP_222SPI_T016	SP_224SPI_T016	SP_224SPT_T016	SP_230SPI_T016	SP_241SPT_T016	SP_242SPI_T016	SP_242SPT_T016_R	SP_243SPI_T016	SP_261SPI_T016	SP_261SPT_T016	SP_262SPI_T016	SP_262SPT_T016	SP_264SPI_T016	SP_281SPI_T016	SP_282SPI_T016	SP_282SPT_T016_R	SP_283SPI_T016	SP_283SPT_T016	SP_284SPI_T016	SP_284SPT_T016	SP_285SPI_T016	SP_285SPT_T016	SP_286SPI_T016	SP_286SPT_T016	SP_287SPI_T016	SP_287SPT_T016	SP_288SPT_T016	SP_302SPI_T016	SP_302SPT_T016	SP_303SPI_T016	SP_303SPT_T016	SP_304SPI_T016	SP_305SPI_T016	SP_305SPT_T016	SP_321SPI_T016	SP_321SPT_T016	SP_322SPI_T016	SP_322SPT_T016	SP_323SPI_T016	SP_323SPT_T016	SP_324SPI_T016	SP_324SPT_T016	SP_325SPI_T016	SP_326SPI_T016	SP_343SPI_T016	SP_343SPT_T016_R	SP_344SPI_T016_R	SP_344SPT_T016	SP_345SPI_T016	SP_345SPT_T016	SP_361SPI_T016	SP_361SPT_T016	SP_363SPI_T016_R	SP_381SPI_T016	SP_381SPT_T016	SP_382SPI_T016	SP_382SPT_T016	SP_383SPI_T016	SP_383SPT_T016	SP_384SPI_T016	SP_384SPT_T016	SP_385SPI_T016	SP_385SPT_T016	SP_386SPI_T016	SP_386SPT_T016	SP_387SPI_T016	SP_387SPT_T016	SP_388SPT_T016	SP_389SPI_T016	SP_401SPI_T016	SP_401SPT_T016	SP_402SPT_T016	SP_403SPT_T016	SP_502SPI_T016	SP_502SPT_T016	SP_503SPT_T016	SP_601SPI_T016	SP_602SPI_T016
s__Prevotella_intermedia	0	0.0	0.0	0.0	1.5877	0.0	0.38938	0.0043	0.0	3.85445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101	0.0	0.0	0.0	0.00309	0.0	16.91638	3.97383	0.0	2.35057	0.0	0.0	1.02495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79224	0.0	0.0	4.87299	0.34396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.34897	0.0	0.16753	0.0	0.0	0.73743	0.0	0.0	0.0	58.92173	12.15521	0.0	0.0	0.0	0.0	0.25605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.17414	0.0	0.0	0.0	0.0	9.57919	1.23961	0.0	0.0	18.36033	0.0	22.71332	0.0	16.84114	0.0	0.0	0.0	0.0	0.0	0.0	0.24035	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinobaculum_sp_oral_taxon_183	0	0.0	0.0	0.0	1.25832	0.0	0.0	0.0769	15.65461	0.0	0.0	0.0	22.5167	0.0	0.0	0.0	3.16423	0.0	0.0	0.07045	0.00665	0.42851	0.0	0.05378	0.02463	0.00056	0.0	0.0	0.07711	0.0	8.53486	0.0521	0.0	0.0	0.0	0.03049	0.0	0.0	0.0	0.0	7.04037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87959	0.0	7.56461	0.0	0.0	0.0	25.32885	0.0	0.0	0.0	0.0	0.0	1.15063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31237	0.0	0.02914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.80332	0.0	0.0	0.0	0.0	0.0	0.0	1.1715	0.0	0.62767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12588	0.0	1.30583	0.0	0.0	0.0
s__Treponema_denticola	0	0.0	0.0	0.0	0.88491	0.0	0.03957	0.0	0.0	0.4154	9.1289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01008	0.0	2.61828	0.0	0.0	0.00338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81812	0.0	0.77151	0.0	0.0	1.45104	0.06897	0.0	0.0	0.0	1.89881	3.20413	0.0	0.0	0.0	0.0	0.0	0.7217	1.32619	0.0	0.0	0.95195	0.31797	0.0	7.21197	0.0	0.54765	0.0	3.75342	1.85859	0.0	4.736	0.0	7.34785	5.33854	0.0	0.0	3.08102	0.0	1.15877	0.0	1.28183	0.0	0.0	0.0	0.0	0.0	0.0	0.15361	0.0	0.0	0.0	4.0354	2.09634	6.24288	0.0	3.2711	0.0	3.52022	0.0	1.1092	0.0	3.87223	0.37493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16257	0.0
s__Actinomyces_sp_oral_taxon_897	0	0.0	0.0	0.0	0.61799	0.0499	0.0	0.2482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37322	0.0	0.0	0.04794	0.0	0.0	0.0	1.00059	0.0	0.0	0.0355	0.6407	0.16369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13943	0.0	0.0	0.0	2.94368	0.0	0.0112	0.0	0.0202	0.0	0.0	3.92889	0.0	0.0	0.0	0.0	0.11897	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.01897	0.0	0.00991	0.0	0.14203	0.0	0.0	0.0	0.0	0.16109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0165	0.42721	0.0	0.0	0.16781	0.0	0.0	0.0	1.20599	0.0	0.0	0.0	0.0	0.0	0.0041	0.0	0.0	0.0	0.0	0.0
s__Prevotella_loescheii	0	0.0	0.0	0.0	0.53075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01455	0.0	0.0	0.0	0.03051	0.0	0.0	0.0	0.0	0.08738	0.0	0.0	0.0	0.02999	0.0	0.99635	0.00974	0.10153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66508	0.0	0.0	0.00389	0.0	0.0	0.0	0.0	0.31524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41912	0.0	0.32483	0.0	0.0	0.0	0.0	0.0	0.0	0.7578	0.0	0.08851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05958	3.87273	0.0	1.42451	0.0	0.0
s__Prevotella_saccharolytica	0	0.0	0.0	0.0	0.48604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01264	0.0	0.0	0.0	0.00227	0.0	0.0	0.0	0.18773	0.0	0.02016	0.14958	0.001	0.01642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20403	0.0	0.04553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30394	0.0	0.05793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72284	0.0	0.0	0.0	0.0	0.0	0.0	0.00957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08948	0.0	0.0	0.51874	0.0	0.0
s__Treponema_maltophilum	0	0.0	0.0	0.0	0.29863	0.0	0.0	0.01409	0.0	0.0389	1.50315	0.0	0.0	0.0	0.0	0.00671	0.0	0.0	0.0	0.0	0.0	0.0	0.16253	0.06873	0.0	0.00093	0.0	0.29228	0.00697	0.0	0.0	0.0	0.0	3.47416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79748	0.15208	0.0	0.0	0.62182	0.31732	0.0	0.0	0.0	0.04556	0.0	0.0	0.04712	0.44794	0.0	0.0	0.3053	0.14822	0.0	0.24979	0.0	0.11478	0.0	0.1275	2.03356	0.0	1.16596	0.0	0.0	0.8154	0.84232	1.90376	2.58406	0.0	0.01388	0.0	0.10628	0.0	6.69849	0.35176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30305	1.18035	0.0015	0.19949	0.0	0.23952	0.0	0.0	0.0	0.68657	0.10694	0.0	0.0	0.0	0.0	0.0	0.0	1.35692	0.0	0.03171	0.0	0.0
s__Treponema_sp_OMZ_838	0	0.0	0.0	0.0	0.23396	0.0	0.0	0.0	0.0	0.01566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08727	0.07551	0.0	0.0	0.0	0.07088	0.0	0.0	0.0	0.02611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04066	0.07144	0.0	0.0	0.06189	0.16074	0.0	0.0	0.0	0.0	0.0	0.0	0.21285	0.54283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00967	0.00329	0.0	0.10647	0.2935	0.0	0.04503	0.0	0.0	0.0	0.0	0.0447	0.09273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09497	0.0	0.0	0.09899	0.0	0.18261	0.0	0.0	0.0	0.32042	0.04583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Campylobacter_showae	0	0.0	0.0	0.0	0.16839	0.0	0.0	0.0	0.02152	0.23868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00133	0.01891	0.0	0.0	0.0	0.0	0.00015	0.0	0.11125	0.0	0.0	0.01275	0.02224	0.01647	0.81527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00216	0.0	0.09051	0.00653	0.0	0.0	0.0	0.02962	0.0	0.05185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03625	0.0306	0.0	0.0	0.0	0.0	0.0	0.18881	0.02984	0.0	0.41176	0.0	0.0	0.0	0.06393	0.0171	0.0	0.0	0.0	0.04493	0.0	0.0	0.71658	1.12154	0.0	0.0	0.0	0.0	0.0	0.0	0.26017	0.0	0.12566	0.05181	0.0	0.08223	0.0	0.0	0.0	0.0	0.0501	0.0	0.06191	0.0	0.0	0.0	0.0	0.0	0.0	0.66931	0.0	0.11928	0.0	0.00118
s__Prevotella_oris	0	0.0	0.0	0.0	0.1484	9.05529	0.0338	9.51709	0.0	0.49319	1.83767	0.0	0.0	0.0	28.25352	4.70057	0.09989	0.0	0.0	0.04554	7.63521	0.04757	3.41717	1.12769	0.0	0.00208	0.45603	1.15957	1.05319	3.28094	1.55472	0.02933	0.42882	10.65379	0.0	0.0	3.43358	3.79882	0.0	4.11359	0.0	0.0	0.01413	0.0	0.0	0.60411	0.0	0.0	0.63599	6.89714	1.08429	0.16609	0.00561	0.68866	0.0	0.0	1.70308	0.47944	0.0	0.0	0.23165	4.80369	0.0	1.77843	0.0	0.0	0.0	0.00157	0.00477	0.0	1.26804	2.50284	0.0	4.62763	0.98082	1.40385	0.0	0.0	9.65991	1.58321	0.0	0.0	0.0	0.0	0.0	0.72158	7.67384	0.0	0.1931	0.0	0.30678	0.0	0.42828	0.0	0.03457	1.36172	0.0	0.12288	0.0	0.0	0.6621	3.27448	1.93996	1.30712	0.0	0.0	0.0	0.0	10.86073	19.67372	0.01053	32.60854	4.38548	0.0
s__Filifactor_alocis	0	0.0	0.0	0.0	0.11172	0.0	0.0	0.0	0.0	2.31889	7.15846	3.55549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85098	1.36427	0.0	0.00515	0.0	6.28435	0.11968	0.0	0.24314	0.00433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79435	0.0	1.51558	0.0	0.0	0.46724	1.12075	3.78516	0.0	0.0	3.633	0.0	0.0	0.0	0.0	0.0	0.0	0.41214	3.82501	0.0	0.0	3.23847	0.48315	0.0	0.98102	0.0	1.84768	0.0	2.2371	0.90362	0.0	5.64756	0.0	0.0	2.59897	0.59119	3.76319	7.6989	0.0	0.1522	0.0	2.57482	0.0	3.95332	0.0	0.0	0.0	6.76752	0.0	0.0	0.0	0.0	6.02053	1.46773	4.66044	0.0	6.94598	0.0	0.0	0.0	0.84818	0.0	6.10381	0.13841	0.46215	0.0	0.0	0.0	0.0	0.0	4.1612	0.0	0.0	3.72561	0.0
s__Catonella_morbi	0	0.0	0.0	0.0	0.05962	0.0	0.0	0.0	0.0	0.17752	0.0	0.0	0.0	0.0	0.0	0.04139	0.0	0.0	0.0	0.0	0.0	0.0	0.05022	0.22134	0.0	0.0	0.0	0.0	0.97351	0.0	0.04644	0.0	0.00366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00262	0.0	0.0	0.00054	0.0	0.0	0.0	0.0	0.35498	0.78422	0.0	0.0	0.20111	0.42399	0.0	0.0	0.0	0.0	0.0	0.00211	0.0069	0.0	0.01107	0.01963	0.0	0.22198	0.18964	0.0	0.0	0.0	0.0	0.07715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28142	0.0	0.04206	0.0	0.14238	0.0	0.00026	0.0	0.0	0.0	0.0	0.0	0.04417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21637	0.97101	0.0	0.0	0.04583	0.0
s__Peptostreptococcaceae_bacterium_oral_taxon_113	0	0.0	0.0	0.0	0.05678	0.0	0.0	0.05386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02957	0.0	0.00245	0.21217	0.0	0.0	0.0	0.65315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54496	0.0	0.0	0.0	13.19021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08144	5.63323	0.0	0.0	0.0	0.0	0.0	0.95152	0.0	0.0	0.0	0.0	9.33685	0.0	10.97736	0.0	0.0	0.00168	0.03357	1.99125	0.0	0.0	0.0	0.0	0.20508	0.0	6.32712	0.0	0.0	0.0	0.0	0.0	0.10085	0.0	0.0	0.0	0.0	2.09997	0.0	0.66869	0.0	0.87519	0.0	0.0	0.0	1.25493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285	0.0	0.0	0.0	0.0
s__Actinomyces_cardiffensis	0	0.0	0.0	0.0	0.03417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.36532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14925	0.0	0.0	0.0	0.0	0.31851	0.0	0.0	0.08343	0.86659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04025	0.0	0.67897	0.0	0.0	0.0	0.23172	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_oralis	0	0.0	0.0	0.0	0.01242	0.26501	0.0	0.26319	0.0	0.0	0.0	0.0	0.0	0.0	3.10207	0.12446	0.0	0.0	0.0	0.0	0.0	0.0	0.21847	0.19014	0.0	0.0	0.0	0.6137	0.0	0.0	0.00542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.0	0.03165	0.02869	0.0	0.0	0.0	0.19405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30655	0.0	0.0	0.0	0.17032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02011	0.0	0.0	0.0	0.0	0.0	0.06471	0.609	0.0	0.0	0.0	7.60501	0.0	1.07393	0.27822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Scardovia_wiggsiae	0	0.0	0.0	0.0	0.0	11.76161	2.35145	16.65892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00297	0.0	0.0	0.0	7.23228	0.0	0.13148	0.0381	0.01212	0.0	0.0	0.19406	0.23752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.04571	0.0	0.12914	37.52849	0.0	0.0	0.0	0.04263	0.01811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.97836	0.0	0.0	0.0	1.70537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.71299	0.14897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11843	0.2052	0.07069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bifidobacterium_dentium	0	0.0	0.0	0.0	0.0	10.70491	0.0	10.61875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19566	0.0	0.0	0.0	0.0396	0.00554	0.01103	0.0	0.00202	0.0	0.0	0.0	1.155	0.0	0.0	0.0	0.01196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58217	0.07619	0.0	0.0	0.0	0.00319	0.0	0.0	2.37007	0.0	0.00352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97065	0.0	0.0	0.12277	0.52573	0.0	0.0	0.0	9.0454	0.03799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.929	0.0	0.0	0.0	0.0	0.0	0.00726	0.76537	0.0	1.81408	0.0	0.0	0.0	0.0	1.14098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02493	0.11126	0.12266
s__Alloprevotella_tannerae	0	0.0	0.0	0.0	0.0	4.80308	0.0	3.57389	0.0	0.18806	0.4641	0.0	0.0	0.0	0.0702	0.47087	0.0	0.0	0.0	0.00225	4.90011	0.00614	9.46893	3.27202	0.0	0.0	0.0	0.22417	0.0	0.67663	0.42965	0.0	0.0	0.0	0.0	0.0	0.0	2.75521	0.51695	5.73858	0.0	0.0	0.01415	0.0	0.0	0.0	0.0	0.0	0.0	2.75831	8.54476	0.15053	0.0	0.34884	0.0	0.0	0.0	0.0	1.79792	0.0	1.48736	4.68903	0.0	0.0	0.0	0.0	0.50973	0.18115	0.09805	0.0	0.20266	0.0	0.0	17.31813	0.49518	1.19308	2.1821	0.0	4.72176	0.0	0.0	0.0	0.04521	0.0	0.0	0.0	0.0	0.0	1.36656	0.0	0.0	0.0	0.91887	0.0	0.14954	0.23268	0.0	0.0	0.0	0.0	0.04659	25.76228	2.55441	0.46859	0.0	0.0	0.0	0.0	58.16532	0.2024	0.0	0.0	2.12605	0.0
s__Johnsonella_ignava	0	0.0	0.0	0.0	0.0	0.42013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07774	0.0	0.0	0.11582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01255	1.67636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42464	0.0	0.0	0.0	0.01567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04518	0.0	0.0	2.37923	1.66256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07954	0.0	0.0	0.09031	0.0	0.0	0.0	0.0	0.16148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Dialister_micraerophilus	0	0.0	0.0	0.0	0.0	0.18769	0.0	0.3912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_milleri	0	0.0	0.0	0.0	0.0	0.10469	0.03847	0.11831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83717	0.0	0.0	0.0	0.0	0.38205	0.02763	0.29404	0.85743	0.0	0.0	0.0	0.0	0.0	0.0	1.28183	0.0	0.07469	0.0	0.0	0.0	0.0	1.76657	0.97019	0.7744	0.0	0.0	0.0	0.0	0.01414	0.0	0.0	0.0	0.40167	0.41206	0.0	0.0	0.0	0.0	0.0	0.0	0.30479	0.3393	0.0	0.0	0.17987	0.0884	0.0	0.0	0.0	0.31472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07236	0.0	0.0	0.0	0.10731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3324	0.0	0.0	0.0	0.0	0.10914	0.0	0.0	0.0	0.3175	0.0	0.0	0.0	0.0	0.09409	0.14939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01177	0.0	0.01824
s__Eubacterium_infirmum	0	0.0	0.0	0.0	0.0	0.04769	0.0	0.26256	0.0	0.0	0.03939	0.0	0.0	0.0	0.0	0.0475	0.0	0.0	0.0	0.0	0.41266	0.0	0.04308	0.02145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78834	0.0	0.0	0.00263	0.0	0.0	0.0	0.0	0.7988	0.0	5.78978	0.0	0.0	0.37181	0.0	0.0	0.0	0.0	0.0	0.0	0.02434	0.0	0.0	0.13342	0.0	0.20309	0.31717	0.0	0.0	0.0	0.23976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	1.23985	0.0	0.0	0.0	0.0	0.80323	0.0	0.0	0.0	0.0	0.0	0.1214	0.01529	0.0	0.0	0.0	0.0
s__Malassezia_restricta	0	0.0	0.0	0.0	0.0	0.04009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_mutans	0	0.0	0.0	0.0	0.0	0.0	0.46894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.49787	1.10872	0.0	0.51742	3.60178	0.0	0.21084	1.34391	4.05	0.0	0.0	0.0	0.57273	0.0	0.45888	0.13232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.71475	0.08029	0.0	0.0	0.0	0.0	0.0	0.56982	0.0	0.0	0.00398	0.0	0.04161	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55298	0.69724	2.32657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.63051	0.0	0.0
s__Actinomyces_sp_ICM47	0	0.0	0.0	0.0	0.0	0.0	0.00351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00408	0.00014	0.00444	0.0	0.0	0.0	0.0	0.0	0.0	0.01217	0.0	0.0	0.00083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
