clade_name	NCBI_tax_id	AS100raw	AS101raw	AS103raw	AS104raw	AS105raw	AS106raw	AS108raw	AS109raw	AS10raw	AS111raw	AS113raw	AS114raw	AS115raw	AS116raw	AS117raw	AS119raw	AS11raw	AS120raw	AS121raw	AS122raw	AS123raw	AS126raw	AS127raw	AS128raw	AS12raw	AS130raw	AS131raw	AS132raw	AS133raw	AS134raw	AS136raw	AS137raw	AS138raw	AS15raw	AS17raw	AS18raw	AS19raw	AS20raw	AS21raw	AS22raw	AS24raw	AS25raw	AS26raw	AS28raw	AS29raw	AS2raw	AS31raw	AS34raw	AS35raw	AS36raw	AS37raw	AS38raw	AS3raw	AS40raw	AS41raw	AS42raw	AS43raw	AS45raw	AS46raw	AS48raw	AS49raw	AS4raw	AS50raw	AS51raw	AS54raw	AS56raw	AS57raw	AS58raw	AS5raw	AS61raw	AS62raw	AS63raw	AS64raw	AS65raw	AS66raw	AS67raw	AS68raw	AS6raw	AS71raw	AS73raw	AS74raw	AS76raw	AS77raw	AS78raw	AS79raw	AS80raw	AS81raw	AS82raw	AS84raw	AS90raw	AS92raw	AS94raw	AS96raw	AS97raw	AS98raw	AS99raw	AS9raw
s__Aeriscardovia_aeriphila	0	0.00185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036	0.00101	0.0	0.0	0.0	0.0	0.01521	0.0	0.0	0.0	0.0	0.0	0.00192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148	0.0	0.00246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.00361	0.00263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Butyribacterium_methylotrophicum	0	0.00158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_lactaris	0	0.00135	0.0	0.50995	0.0	0.0	0.36523	2.04539	0.07074	0.0	0.0	0.0	0.0	0.24123	0.0	0.0	0.62443	0.0	0.53498	0.80761	0.0	0.0	0.0	0.0	0.16872	0.0	0.0	0.08494	0.0	0.0	0.50887	0.10457	0.48817	0.0	1.421	0.0	0.0	0.06589	0.0	0.0	0.0	0.0	0.0	0.39969	0.0	0.0	0.0	0.0	0.21497	0.0	0.0	0.0	0.00074	0.0	0.84289	0.0	0.0	0.02271	0.0	0.09438	0.32192	2.36342	0.0	0.57587	0.20593	1.53943	0.0	0.52621	0.50554	0.00528	0.83096	0.00979	0.0	0.0	0.0	0.0	2.04224	0.42375	0.34542	0.0	0.0	0.67654	0.0	0.0	0.0	0.0	0.20749	0.0	0.0	0.0	0.97808	1.41581	0.0	0.25791	0.00125	0.00068	1.34033	0.25458
s__Streptococcus_infantis	0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01175	0.0	0.00375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0104	0.00453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00144	0.00062	0.0	0.0	0.0	0.0	0.0	0.00212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Turicimonas_muris	0	0.0011	0.0	0.0	0.0	0.00921	0.01335	0.18573	0.05867	0.0	0.01268	0.0	0.0	0.0	0.13416	0.0	0.03579	0.19826	0.2446	0.24238	0.08848	0.15032	0.13403	0.0	0.01955	0.0199	0.19553	0.00935	0.15656	0.0	0.0	0.0	0.0	0.0	0.00647	0.0073	0.0	0.10939	0.00531	0.05445	0.00086	0.0	0.0	0.03537	0.0	0.12179	0.065	0.0	0.03276	0.0	0.0	0.07554	0.00214	0.02523	0.00507	0.0	0.00046	0.0	0.0	0.00208	0.15592	0.06036	0.03066	0.0859	0.0	0.33078	0.04325	0.08298	0.03771	0.00628	0.0	0.17326	0.01528	0.0	0.00709	0.12789	0.0	0.0	0.00649	0.00269	0.0	0.0	0.0	0.0	0.01556	0.03417	0.0	0.0	0.0	0.06411	0.10439	0.0	0.0	0.0	0.01662	0.03563	0.01276	0.02741
s__Eubacterium_limosum	0	0.0009	0.0	0.0	0.0	0.0	0.0	0.00614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00073	0.0	0.0	0.0	0.0	0.00613	0.0	0.0	0.0	0.0	0.0	0.00452	0.0	0.0	0.0	0.00438	0.0	0.0	0.0	0.0	0.0	0.00231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Eubacterium_hallii	0	0.00052	0.29066	0.57622	0.0	0.45788	0.76346	0.0	0.00761	0.0	0.0	0.0	0.0	0.14035	1.09466	0.0	0.16581	0.1015	0.18543	0.40207	0.0	0.47955	0.0	0.71358	0.36595	0.02146	0.0	0.13302	0.70996	0.77622	0.52228	0.34496	0.22124	0.24404	0.33695	0.08072	0.04742	0.36925	0.34844	0.57685	0.15468	0.07733	0.05702	0.25038	0.41062	0.49272	0.29628	1.30759	0.08401	0.0	0.0	0.23802	0.0	0.0	0.16414	0.0	0.0	0.0	0.0	0.03958	0.12117	0.74673	0.36197	0.0	0.12569	0.08471	0.49915	0.0	0.09477	0.00127	0.6316	0.0	0.16919	0.0	0.46749	0.04898	0.92789	0.22083	0.26717	0.01501	0.18542	0.6076	0.0	0.11718	0.45271	0.0	0.0	0.0	0.0	0.0	0.04314	0.2457	0.0	0.13597	0.72849	0.01916	0.19298	0.24464
s__Prevotella_buccae	0	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Tyzzerella_nexilis	0	0.0	1.3541	0.00471	0.0	0.05855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01512	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.01359	0.0	0.0	0.04378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068	0.0	0.0	0.0403	0.0	0.0	0.01088	0.0	0.0	0.01822	0.0	0.0	0.00526	0.0	0.0	0.03574	0.01124	0.0	0.08385	0.04577	0.15013	0.0	0.00092	0.13903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14664	0.0	0.0	0.03377	0.0	0.0	0.0	0.00071	0.02477	0.0	0.0	0.00423	0.0	0.0	0.02565	0.0	0.31586	0.06732	0.0	0.0	0.0	0.01439	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_eggerthii	0	0.0	0.36388	0.0	0.0	15.22632	0.0	0.0	0.55094	0.0	0.00792	8.75816	0.0	0.00186	0.0	0.0	0.0	0.05893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123	0.24496	0.0	0.0	0.0488	0.05008	0.0	0.0	0.0	0.0	0.0	0.00256	0.0	0.9003	0.0	0.0	0.00653	0.0	0.0	0.0	0.0	0.00478	0.0	0.0	0.0	0.0	1.06603	0.0	0.0	0.09275	0.04133	0.0	0.30369	0.0	0.40755	0.1083	0.0	0.15191	0.0	0.0	0.0	0.0031	0.0	0.0	0.0	0.0	0.0	0.0	0.01027	0.0	0.03208	0.0	0.0	0.02261	0.0	0.06477	0.0	0.0	0.02477	0.0	4.14887	0.0	0.0	0.0	0.0	0.33066	0.15984	0.0	5.79551	0.0
s__Roseburia_sp_CAG_303	0	0.0	0.33718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58075	0.0	0.0	0.0	0.0	0.0	0.01755	0.0	0.0	0.0	0.0	0.0	0.0	0.94153	0.01116	0.0	0.49465	0.02886	0.0	0.0	0.61493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00263	0.0	0.25893	0.0	0.0	0.0	0.00097	0.94563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21244	0.59619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08375	0.0	0.0	0.0	0.0	0.0	0.11804	0.0
s__Bacteroides_coprocola	0	0.0	0.27131	6.0316	0.0	9.59909	21.40432	0.02573	1.37491	0.0	0.01644	0.0	0.0	0.00485	12.14716	0.0105	15.02171	2.03792	0.10291	7.06041	0.0	4.58118	0.01766	0.00263	0.0	0.00165	21.01313	0.00335	0.00201	0.01221	0.00468	0.0	4.00708	17.21696	6.85688	0.0	0.0	0.0	0.0076	0.0	0.0	0.02362	0.00035	0.00131	0.00948	0.0	0.0	0.0	0.0	0.02289	0.0	0.00077	0.21101	25.6432	3.46568	0.0015	0.56052	0.4241	0.0	0.45674	11.19691	0.0	0.00124	0.00097	0.0544	1.41387	0.0	0.0	0.01881	0.08089	0.0	0.0	0.0	0.0	0.0	0.73923	0.09812	8.03915	0.03992	0.00374	0.0	0.0	0.00479	0.67573	0.0	18.44564	0.0	0.00482	0.0	0.00129	0.0	5.17559	0.0	0.0074	0.0	0.21501	22.9136	0.78265
s__Ruminococcus_bicirculans	0	0.0	0.25089	0.0	0.0	0.0	0.13112	0.0	0.03076	0.0	0.0	0.40089	0.50037	0.29883	0.0	0.0	0.0	0.0	0.0082	0.02044	0.06027	0.0	0.0	0.0	0.04103	0.12589	0.0	0.32649	0.49257	0.0	2.14795	1.15838	0.0	0.0	0.01782	0.14996	0.0	0.13084	0.0	0.0	0.39252	0.52337	0.24121	1.34171	0.5387	0.0	2.12422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7996	0.0	0.0	0.03895	0.00329	0.18748	0.0	0.39151	0.3039	0.0	0.0	0.00536	0.0	0.55483	0.85434	0.0555	0.02857	0.00166	0.01949	0.0	0.11868	0.0	0.02441	0.42404	0.06895	0.0	0.0	0.00348	0.00977	0.59564	0.00579	0.0	0.19453	0.14625	0.0	0.0	0.18616	0.05281	0.0	0.07942	0.90663	0.74984	2.42375	0.52419
s__Firmicutes_bacterium_CAG_424	0	0.0	0.13074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_646	0	0.0	0.08196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_torques	0	0.0	0.05124	0.31805	0.0	1.61829	0.07981	0.0	0.0	0.0	0.0	0.0	0.00451	0.01715	0.0	0.0	0.28705	0.06649	0.31715	0.02263	0.0	0.0	0.0	0.80441	0.12653	0.28891	0.0	0.0	0.0	0.45234	0.11309	0.0	0.72062	0.8207	1.418	0.65725	0.70421	0.0	0.17018	0.22895	0.07818	0.14297	0.09289	0.00543	0.0	0.03256	0.06832	1.33411	0.16931	0.0	0.39263	0.22896	0.0	1.40043	0.00745	0.06331	0.00216	0.03588	5.67287	0.0814	0.31495	1.14939	0.48332	0.0	0.10681	1.72529	0.01579	0.0	0.13781	0.0	0.05113	0.0	0.62079	0.0	0.0	0.00557	1.16048	0.0002	0.21361	0.13239	0.1166	1.63086	0.0	0.09717	0.20874	1.49749	0.01518	0.0	0.0	0.48494	0.03353	0.25729	0.0	0.92368	0.45764	0.0	0.0	0.00494
s__Bacteroides_galacturonicus	0	0.0	0.03478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00061	0.24718	0.0	0.0	0.00279	0.0	0.0	0.0	0.0	0.19599	0.0	0.0	0.15675	0.0	0.00287	0.0	0.0	0.0	0.0	0.00661	0.0	0.0	0.00116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01204	0.0	0.0	0.0	0.0	0.0	0.0	0.00686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.05701	0.0	0.03948	0.0	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_83	0	0.0	0.03435	0.0	0.00874	1.05511	0.03516	0.02066	0.18496	0.0	0.0	0.01943	1.09742	0.37496	0.05931	0.0	0.61551	0.03405	0.30614	0.43343	0.0542	0.0	0.0	0.0	0.50518	0.01096	0.0	1.0328	0.46459	0.34279	0.67391	0.02226	0.04513	0.0	0.02645	0.13094	0.0	0.0	0.0	0.03008	0.04526	0.58659	0.89375	0.05937	0.0	0.32314	0.52448	0.45318	1.15839	0.0	0.0	0.0	0.36604	0.0	0.63877	0.0	0.33178	0.00055	0.0	0.00856	0.0	0.12807	0.00421	0.0	0.0	0.02795	0.08342	0.09762	0.57312	0.0	0.53885	0.00234	0.03226	0.0	0.0	0.00089	0.0904	0.44718	0.0733	0.0	0.39095	0.0	0.0	0.00728	0.03109	0.0	0.14726	0.0	0.0	0.0	0.22987	0.7302	0.0	0.21229	0.06006	0.0	0.18131	0.06647
s__Megasphaera_elsdenii	0	0.0	0.03165	0.0	1.49606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48335	0.0	0.0	0.0	0.0	0.0	0.28758	0.0	0.0	0.0	0.0	0.0	0.05824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029	0.0
s__Lachnospiraceae_bacterium_2_1_46FAA	0	0.0	0.02543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08675	0.0	0.0	0.0	0.0	0.0	0.00773	0.01421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08232	0.06861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_clarus	0	0.0	0.02043	0.0	0.0	0.86787	0.0481	0.0	0.0	0.0	0.0	0.0	0.0	0.02224	0.0	0.0	0.0	0.0	0.0	0.39836	0.0	0.0	0.0	0.0	0.0	0.0	0.00171	0.41715	0.19165	0.20899	0.0	1.68239	0.31151	0.0	0.01686	0.0	0.0	0.0	0.0	0.0	0.0	0.12955	0.0	0.00746	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.00587	0.01111	0.0	0.0	0.00034	0.0	0.0	0.0	0.03179	0.0	0.15204	0.0	0.10626	0.0	0.0	0.08911	0.0	0.0	0.0	0.03308	0.0	0.03262	0.0	0.05293	0.0	0.00283	0.0	0.0	0.0	0.0	0.0	0.0	0.04203	0.00086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24662	0.0
s__Clostridium_bolteae_CAG_59	0	0.0	0.01079	0.0	0.0	0.00411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04944	0.0	0.0	0.0	0.0	0.00366	0.0	0.0	0.00561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0899	0.0	0.0	0.00647	0.0	0.0	0.0	0.0243	0.0	0.0	0.0	0.0	0.0	0.01113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.01204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00504	0.0	0.00029	0.03418	0.0	0.07496	0.0	0.0	0.0	0.0	0.07293	0.0	0.0	0.0	0.0	0.01988	0.0	0.0	0.0	0.0	0.0
s__Dorea_formicigenerans	0	0.0	0.00336	0.13179	0.00705	0.13174	0.17577	0.0	0.01029	0.04776	0.0	0.0	0.0	0.06974	0.0	0.0	0.08785	0.05085	0.2685	0.06594	0.0074	0.09414	0.0	0.25607	0.07896	0.09551	0.0	0.14585	0.3094	0.19074	0.22632	0.03984	0.13913	0.26738	0.2302	0.07419	0.41977	0.03345	0.30281	0.20587	0.23048	0.34052	0.0	0.08753	0.0	0.14553	0.68412	0.55401	0.03479	0.16451	0.03846	0.0	0.29498	0.1857	0.2261	0.27386	0.21794	0.0	0.09353	0.01666	0.11242	0.49747	0.30201	0.18488	0.0	0.43814	0.01331	0.0	0.02342	0.0	0.38509	0.0	0.16813	0.11803	0.16134	0.05839	0.20283	0.11035	0.02831	0.08873	0.34642	0.18299	0.09534	0.05708	0.04899	0.19367	0.05863	0.0	0.11462	0.3916	0.09364	0.13951	0.0	0.20296	0.07912	0.0	0.12791	0.09649
s__Escherichia_albertii	0	0.0	0.00309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Fusobacterium_mortiferum	0	0.0	0.00298	0.0	0.0	0.05336	0.0	0.0	0.0	0.0	0.6307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03681	0.0	0.0	0.0	0.0	0.22176	0.0	0.0	0.07041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_faecis	0	0.0	0.00287	0.0	0.0	0.00364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00323	0.0	0.0	0.0	0.0	0.0	0.02569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24279	0.0	0.0	0.0	0.0	0.0	0.0203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00308	0.0	0.0	0.0	0.0	0.0	0.02274	0.0	0.0	0.0
s__Gemella_sanguinis	0	0.0	0.00186	0.0	0.0	0.0	0.0	0.0	0.0	0.02913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00426	0.0	0.00484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02893	0.00636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00233	0.0	0.00228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Parabacteroides_johnsonii	0	0.0	0.0012	0.0	0.0	0.22478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27853	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79754	0.0	0.81516	0.01127	0.0	0.0	0.0	0.0	0.0	0.0586	0.0	0.01847	0.0	0.0	0.0035	0.0	0.18497	0.0	0.0	0.0	0.00327	0.0	0.0	0.0	0.0	0.08568	0.0	0.0	0.0	0.0	0.0	0.05119	0.0	0.0	0.0	0.0	0.0	0.38908	0.0	0.0	0.0	0.0	0.00531	0.0	0.0	0.0	0.0	0.0	0.0	0.01742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05816	0.0	0.0	0.0	0.0
s__Bifidobacterium_breve	0	0.0	0.00053	0.0	0.0	0.09369	0.0	0.0	0.0	0.23115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01369	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07435	0.0	0.00401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11979	0.0	0.0	0.0	0.84375	0.0	0.0	0.0	0.0	0.0
s__Clostridium_sp_CAG_299	0	0.0	0.0	0.13734	0.0	0.00813	0.04332	0.00295	0.0	0.0	1.4927	0.0	0.0	0.0	0.07054	0.0	0.0584	0.0	0.0	0.0	0.00335	0.0	0.0	0.0	0.04733	0.0112	0.00026	0.0	0.0	0.02052	0.0	0.0	0.07817	0.0	0.46983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03471	0.0262	0.0947	0.0	0.0	0.0	0.0	0.0	0.0	0.07807	0.40749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01892	0.0	0.00448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00321	0.0	0.20723	0.0	0.0	0.0	0.0	0.0	0.00364	0.0	0.0	0.06212	0.0	0.01186	0.18886	0.03825	0.0	0.0	0.0	0.0
s__Eubacterium_sp_CAG_274	0	0.0	0.0	0.1293	0.0	0.0	1.07914	0.44074	0.0	0.0	0.0	0.03758	0.0	0.0	0.0895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032	0.0	0.0	0.0	0.0	0.0	0.11884	0.04757	0.0	0.0	0.0467	0.01288	0.0	0.0	0.0	0.32315	0.0961	0.04853	0.0	0.13426	0.0	0.04717	0.0	0.19801	0.0	0.0	0.04579	0.0	0.0	0.0	0.00567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01715	0.0	0.08232	0.0	0.0	0.0	0.02689	0.0	0.0	0.0	0.0	0.29145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
