clade_name	NCBI_tax_id	SID01.BA.V_metag	SID01.BA.VG.2	SID02.BA.V_metag	SID02.BA.VG_metag	SID03.BA.O_metag	SID04.BA.O_metag	SID04.BA.VG.2	SID04.BO.VG.2	SID04.TO.VG	SID05.PR.VG.1	SID06.BA.VG_metag	SID06.PR.VG_metag	SID06.TO.VG	SID07.BA.VG.2	SID07.PR.V.2	SID08.BA.V_metag	SID08.BA.VG_metag	SID08.TO.VG	SID09.PR.V_metag	SID09.TO.O.new	SID10.BO.V	SID10.TO.V.1	SID11.BA.V_metag	SID11.TO.V.2	SID12.PR.V.2	SID12.TO.O.new	SID13.PR.VG.0	SID14.PR.VG.0	SID16.PR.VG.1	SID17.PR.V_metag	SID18.PR.V_metag	SID19.BA.V.2	SID19.TO.V	SID20.TO.O.0	SID21.TO.V.new	SID22.TO.O.new	SID23.BA.V.2	SID26.BA.V.2	SID26.PR.V_metag	SID29.PR.O.2	SID30.BO.O.2	SID31.PR.O.0	SID32.PR.V.1	SID33.PR.V_metag	SID37.PR.O.new	SID38.BA.O.2	SID38.PR.O.1	SID38.TO.VG	SID39.TO.VG	SID42.TO.VG.2	SID44.TO.V	SID45.BO.V.new	SIDVOV03_metag	SIDVOV08_metag	SIDVOV104_metag	SIDVOV108_metag	SIDVOV109_metag	SIDVOV112_metag	SIDVOV113_metag	SIDVOV114_metag	SIDVOV16_metag	SIDVOV20_metag	SIDVOV24_metag	SIDVOV25_metag	SIDVOV26_metag	SIDVOV28_metag	SIDVOV29_metag	SIDVOV32_metag	SIDVOV34_metag	SIDVOV35_metag	SIDVOV36_metag	SIDVOV38_metag	SIDVOV39_metag	SIDVOV46_metag	SIDVOV48_metag	SIDVOV49_metag	SIDVOV52_metag	SIDVOV53_metag	SIDVOV54_metag	SIDVOV56_metag	SIDVOV58_metag	SIDVOV59_metag	SIDVOV60_metag	SIDVOV66_metag	SIDVOV70_metag	SIDVOV72_metag	SIDVOV75_metag	SIDVOV76_metag	SIDVOV77_metag	SIDVOV78_metag	SIDVOV79_metag	SIDVOV81_metag	SIDVOV82_metag	SIDVOV96_metag	SIDVOV97_metag	SIDVOV98_metag	SIDVOV99_metag
s__Flavonifractor_sp_An100	0	0.00137	0.00084	0.0	0.0	0.0	0.0	0.00173	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01401	0.0	0.0	0.0	0.0	0.00274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135	0.0	0.0	0.0	0.00317	0.0	0.01454	0.00628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00183	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.02199	0.0	0.0	0.0	0.06088	0.0	0.02671	0.0	0.0	0.0	0.0	0.0	0.02121	0.00319	0.0	0.0
s__Haemophilus_parainfluenzae	0	0.00102	0.09023	0.01545	0.03173	0.02994	0.1422	0.0	0.00734	0.03471	0.0	0.0	0.0	0.0	0.03378	0.0	0.0078	0.0	0.01519	0.00881	0.0	0.0	0.03146	0.0103	0.14935	0.0	0.0	0.11592	0.0179	0.0	0.0	0.03744	0.09937	0.0	0.00149	0.0	0.0	0.10961	0.02891	0.00575	0.0	0.12592	0.0	0.03711	0.08701	0.0	0.0	0.0	0.02415	0.08472	0.0	0.01892	0.00996	0.01625	0.0	0.0	0.06754	0.0	0.0	0.0	0.0	0.03804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05494	0.0041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00804	0.0	0.0	0.01287	0.0	0.0	0.0	0.0	0.0	0.04584	0.0	0.0	0.01556	0.79469	0.0	0.22633	0.02392	0.0	0.0
s__Streptococcus_mitis	0	0.00096	0.0	0.05102	0.0	0.00683	0.00191	0.0	0.0	0.0	0.01508	0.003	0.0	0.0	0.008	0.0	0.0025	0.06469	0.00214	0.02142	0.00284	0.0	0.00743	0.00671	0.00608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01252	0.0	0.0	0.0	0.00278	0.00126	0.0	0.02199	0.0	0.0	0.00101	0.0	0.13494	0.01259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0637	0.0	0.0	0.0
s__Alistipes_indistinctus	0	0.00047	0.0	0.00576	0.09852	0.03301	0.05068	0.0	0.0	0.0	0.00786	0.00311	0.00039	0.0	0.00185	0.0	0.01931	0.0	0.0	0.0	0.0	0.0	0.0	0.0028	0.0	0.00282	0.51886	0.01852	0.00057	0.01938	0.0	0.04014	0.01555	0.0	0.17299	0.01234	0.0	0.00777	0.0	0.16703	0.0	0.08303	2.31999	0.01181	0.02688	0.0	0.0	0.01901	0.0	0.01207	0.07635	0.0	0.0	0.01718	0.03274	0.0	0.0	0.19335	0.05957	0.0	0.10456	0.0	0.0	2.30887	0.20991	0.0	0.00194	0.44581	0.71182	1.03603	1.39767	0.47383	0.48041	0.01403	0.0	0.06949	0.15568	0.60327	0.00361	0.1069	0.10257	0.0	0.0	0.0	0.57428	0.05752	1.57571	5.84252	0.0	0.0	0.28141	0.1435	0.0	0.00226	0.10543	0.12671	0.28564	0.16788
s__Rothia_mucilaginosa	0	0.00037	0.00402	0.04885	0.0	0.0	0.00711	0.0	0.0	0.0	0.0	0.07534	0.0	0.0	0.05205	0.0	0.0	0.0	0.1127	0.0	0.0	0.14098	0.0	0.0	0.01215	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.0	0.01872	0.0	0.0	0.0	0.00359	0.00147	0.0	0.0	0.0	0.0	0.0	0.00029	0.0	0.0	0.0	0.03833	0.30656	0.0	0.0	0.14007	0.00219	0.00504	0.0	0.0	0.00644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00216	0.0	0.01155	0.04542	0.00857	0.0	0.01888	0.0	0.00075	0.00722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00975	0.0	0.05138	0.0	0.0	0.0	0.35355	0.0	0.28816	0.00874	0.00054	0.0
s__Clostridium_bolteae	0	0.00025	0.0	0.0	0.00236	0.00066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00789	0.0	0.0	0.0	0.00117	0.0	0.0	0.04768	0.0	0.0	0.0	0.0	0.0006	0.0	0.00251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166	0.0	0.0	0.00694	0.0	0.0	0.0	0.0	0.0	0.0	0.05837	0.01804	0.0	0.0	0.0	0.0	0.0	0.0	0.00182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00535	0.0	0.00928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065	0.0	0.00865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Turicibacter_sanguinis	0	0.00019	0.08793	0.02494	0.0	0.04981	0.00015	0.1312	0.01402	0.06864	0.0	0.03651	0.0	0.0	0.07259	0.0	0.0	0.0	0.0	0.01904	0.0	0.0	0.00594	0.14488	0.0	0.0	0.00179	0.01355	0.0	0.0	0.0	0.05193	0.0099	0.0	0.01276	0.0	0.0	0.00693	0.0	0.0	0.0	0.01688	0.0	0.00518	0.06208	0.0	0.03748	0.0	0.0	0.00473	0.00681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00158	0.00213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_sp_CAG_579	0	0.0	9.20947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00857	0.0	0.0	0.0	0.0	7.57612	0.0	0.0	0.0	0.0	0.15644	0.0	0.00256	0.04789	0.0	0.0	0.0	2.30214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59892	0.0	0.29323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_buccae	0	0.0	4.19945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bifidobacterium_bifidum	0	0.0	2.66559	0.0	0.63632	0.01633	0.00048	0.0	1.93954	0.0	0.07312	0.0	0.0	0.06267	0.0	0.0	0.78253	4.7378	0.0	0.0	0.0	0.0	0.0	1.97211	0.00315	0.0	0.0	0.13663	0.24922	0.0	0.64595	0.56569	0.13134	0.0	0.0	0.0	0.0	2.06014	4.8211	0.0	0.0	1.30931	0.1789	0.0	0.0	2.15187	4.39857	0.0	0.43033	0.0	0.0	0.0	0.0	1.79029	0.0	0.15137	0.0	0.07148	0.0	2.96769	0.0	0.0	0.0	0.8083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21631	0.0	0.0	0.0	1.09834	0.0	0.0	0.0	0.0	0.37909	0.05306	0.0	0.0	1.59242	0.0	0.0	0.0	0.0	0.0	0.05494	0.0	0.0	0.19255	0.0	0.0	0.07048
s__Dialister_sp_CAG_357	0	0.0	0.87735	0.0	0.0	0.0	1.02924	0.0	0.0	0.0	2.87271	0.0	0.0	0.0	1.4394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04225	0.0	0.0	0.0	5.51391	0.0479	0.0	0.0	0.0	0.0	0.0	0.0	0.00159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.58397	0.0	0.04511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.758	0.0	0.0	6.15765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01877	0.0	0.0	2.31948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.42807	0.0	2.14482	0.0	0.0	0.0
s__Parabacteroides_johnsonii	0	0.0	0.2396	0.0	0.0	0.00413	0.0	0.0	0.0	0.0	0.00472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00199	0.76101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00301	0.02137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36454	0.0	0.0	0.00212	0.0	0.0	0.0	0.0	0.0	0.08435	0.0	0.0	0.0	0.0	0.0	0.0	0.11451	0.0	0.0	0.0	0.0	0.0	0.10265	0.25937	0.02779	0.0	0.57059	0.0	0.0	0.0	0.01898	0.29548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Gordonibacter_pamelaeae	0	0.0	0.17338	0.70407	0.16622	0.36043	0.03015	0.03378	0.08061	0.07327	0.0075	1.26367	0.0	0.00259	0.29157	0.01562	0.0	0.06902	0.0005	0.01024	0.0	0.06352	0.0576	0.00993	0.0	0.0	0.50251	0.10904	0.0	0.02067	0.00772	0.0	0.10454	0.01859	0.00613	0.01744	0.0058	0.3463	0.0	0.0	0.09021	0.0	0.0	0.00188	0.0	0.0	0.12622	0.00262	0.30012	0.03263	0.00215	0.80773	0.0	0.0	0.00335	0.0	0.0	0.0	0.0101	0.0	0.01025	0.0	0.00686	0.02034	0.0	0.0	0.0	0.06596	0.0158	0.0	0.0	0.0	0.0	0.00814	0.0	0.08451	0.0	0.0	0.0	0.00666	0.07025	0.03512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00742	0.0	0.0	0.00086	0.0	0.0	0.0	0.019	0.07612
s__Bacteroides_cellulosilyticus	0	0.0	0.1056	0.0	0.0	0.0	0.0	0.0	1.61546	0.0	0.06132	0.30158	0.0	0.0	0.0	0.00071	0.39002	0.0	0.15644	0.0	0.0	0.0	0.0	0.01685	0.09039	0.0	0.0182	0.91987	3.29743	0.06754	0.00853	0.00335	0.84133	0.0	2.8535	0.0	0.0	0.0	0.0	7.47	0.0	0.01107	0.0536	0.0	0.0	0.0	0.0	0.0	0.33912	0.0	0.00123	0.0	0.0	0.0	0.0	0.0	0.76698	0.00848	0.00085	0.0	0.0	0.00423	0.0	0.0	0.01098	0.0	0.0	0.0	0.0	0.07512	0.05224	0.0	0.01248	0.10597	0.0	0.22704	0.00835	0.04746	0.0	0.0	0.0	0.01387	0.0	0.0	1.87797	0.0	0.0	0.19661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01018	0.0	0.0
s__Oxalobacter_formigenes	0	0.0	0.07546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03909	0.0	0.0	0.0	0.11565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12127	0.0	0.0	0.0	0.0	1.15466	0.0	0.0	0.01211	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Veillonella_parvula	0	0.0	0.05653	0.0	0.07174	0.0	0.0075	0.07443	0.00219	0.00939	0.01148	0.0	0.0	0.0	0.0	0.0	0.0	0.02776	0.0	0.00291	0.0	0.0	0.0758	0.0	0.03079	0.0	0.0	0.11713	0.00265	0.0	0.0	0.00088	0.11875	0.00419	0.07411	0.0	0.0	0.19441	0.10643	0.00713	0.01663	0.02674	0.0	0.01595	0.00443	0.0	0.74256	0.00542	0.04017	0.04135	0.0	0.0	0.00576	0.0113	0.00501	0.0	0.01942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00593	0.0	0.0	0.0	0.10782	0.0	0.01077	0.0	0.0	0.0
s__Bacteroides_faecis	0	0.0	0.03803	0.0	0.0	0.0	0.0	0.2799	0.0	0.0	0.0	0.0	0.0	0.0	0.06006	0.0	0.02133	0.0	0.0	0.23119	0.0	0.00521	0.0	0.0	0.01119	0.11338	0.00546	0.0	0.6983	0.0	0.41655	0.0	0.0	0.0	0.0	0.01578	0.0	1.85361	0.0	0.0	0.0	0.38554	0.68508	0.82399	0.0	0.0	0.0	1.10324	0.0	0.0	0.0	0.0	0.0	0.26664	0.0	0.0	0.0	0.13401	0.0	0.0	0.12534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18392	0.0	0.0586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18807	0.0	0.0	0.0	0.0276	0.00997	0.75122	0.0	0.07464	0.0	0.0	1.7562	0.0	0.0	1.6438	0.0	0.0	0.60472	0.0
s__Veillonella_atypica	0	0.0	0.02826	0.0	0.0	0.0	0.00439	0.0	0.0039	0.0	0.00654	0.0	0.0	0.0	0.0071	0.00402	0.0	0.00232	0.0	0.0	0.0	0.0	0.0	0.0	0.00057	0.00327	0.0	0.0022	0.0	0.0	0.0	0.0	0.0	0.00073	0.00066	0.0	0.0	0.01445	0.02469	0.0	0.0	0.0	0.0	0.06504	0.0	0.0	0.01898	0.0	0.00137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05717	0.0	0.0	0.0
s__Coprobacter_fastidiosus	0	0.0	0.02258	0.0	0.02003	0.02001	0.0	0.0	0.0	0.0	0.08427	0.0	0.0	0.0	0.0	0.0	0.00598	0.00506	0.0	0.0	0.0	0.0	0.03496	0.0	0.0	0.00384	0.0	0.30024	0.00146	0.07666	0.0	0.0	0.28966	0.0	0.00104	0.0	0.0	0.0	0.0	0.03257	0.0	0.00536	0.08107	0.0	0.20482	0.0	0.0	0.82861	0.0	0.0	0.00147	0.0	0.0	0.003	0.0	0.02293	0.0	0.01007	0.00015	0.0	0.04602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116	0.0	0.0	0.00436	0.43546	0.0	0.0	0.0	0.14431	0.01712	0.0628	0.0	0.0	0.0	0.0	0.0	0.0	0.05307	0.15315	0.01616	0.0	0.0
s__Clostridium_disporicum	0	0.0	0.02238	0.00504	0.0	0.04458	0.00353	0.13253	0.00495	0.0	0.0	0.0	0.0	0.0	0.0509	0.0	0.0	0.0	0.0	0.00308	0.0	0.0	0.01039	0.0	0.0	0.0	0.0	0.00139	0.0	0.0	0.0	0.00438	0.0021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01162	0.81934	0.0	0.0	0.0	0.0	0.01614	0.01609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Veillonella_infantium	0	0.0	0.01933	0.0	0.00093	0.0	0.0	0.0	0.0	0.00191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01321	0.0	0.0	0.0	0.0	0.00237	0.0	0.0182	0.00314	0.0	0.00579	0.0	0.0	0.0	0.00038	0.00639	0.0	0.0	0.0	0.0	0.00859	0.0	0.0	0.0	0.0	0.0	0.00474	0.00648	0.0	0.01086	0.0	0.01453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00595	0.0	0.0	0.0	0.00961	0.0	0.01366	0.0	0.0	0.0
s__Clostridium_sp_CAG_253	0	0.0	0.01646	0.0	0.0	0.0	0.0	0.01273	0.0	0.00055	0.0	0.0	0.0	0.0	0.33826	0.0	0.04072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0145	0.0	0.0	0.0	0.0	0.03185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04789	0.0	0.0	0.0	2.07087	0.31221	0.0	0.0	0.00252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00209	0.20567	0.0	0.00475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00853	0.0	0.0	0.0	0.0	0.0	0.0	0.00774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00138	0.0	0.0	0.0	0.0	0.0	0.0
s__Romboutsia_ilealis	0	0.0	0.01376	0.02338	0.0	0.01004	0.01394	0.03729	0.0	0.00042	0.0	0.00511	0.00195	0.0	0.01567	0.0	0.00105	0.0	0.0	0.00235	0.0	0.0	0.01381	0.00175	0.01056	0.0	0.0	0.00047	0.0	0.0	0.0	0.00134	0.00046	0.0	0.0024	0.0	0.00138	0.00185	0.0	0.0	0.0	0.00198	0.0	0.0	0.00406	0.0	0.01647	0.00268	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Veillonella_dispar	0	0.0	0.01202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00518	0.00413	0.0	0.0	0.0	0.00202	0.0	0.06415	0.00599	0.0	0.00329	0.0	0.0	0.0	0.00486	0.00348	0.0	0.02729	0.0	0.0	0.01168	0.0	0.0	0.0	0.0	0.0	0.01119	0.03322	0.0	0.00791	0.0	0.01753	0.00441	0.0	0.0	0.0083	0.0	0.00625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01993	0.0	0.0	0.02207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036	0.0	0.0	0.0	0.0	0.0	0.01032	0.0	0.0	0.0	0.01499	0.0	0.01966	0.0	0.0	0.0
s__Enterobacter_cloacae_complex	0	0.0	0.0112	0.0	0.0	0.14826	0.00947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22315	0.0	0.0	0.0	0.0	0.0	0.04233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00842	0.0	0.00143	0.0	0.02762	0.0	0.00823	0.0	0.0	0.0	0.0	0.0185	0.0	0.0	0.0	0.0	0.0	2.5287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02675	1.65994	0.0	0.0	0.21695	0.0	0.0	0.0	0.0	0.0	0.0	0.02468	0.0	0.0	0.00643	0.6887	0.0	0.0	0.0	0.0	0.00809	0.75424	0.0	0.02339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0831	0.0
s__Proteobacteria_bacterium_CAG_139	0	0.0	0.01048	0.0	0.03756	0.0	0.00309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04378	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.39583	0.0	0.0	0.00777	0.0	0.0	0.0	0.16756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03558	0.25348	0.0	0.0	0.2253	0.0	0.01974	0.0	0.30745	0.00491	0.0	0.0072	0.0	0.0	0.0	0.0	0.0	0.00243	0.0	0.0	0.0	0.00173	0.0	0.00154	0.00313	0.0	0.01091	0.02277	0.0	0.01587	0.0	0.00259	1.13674	0.45743	0.0	0.0	0.0	0.0	0.39215	0.00238	0.00059	0.0	0.0	0.0	0.0
s__Actinomyces_odontolyticus	0	0.0	0.00956	0.05212	0.00776	0.0143	0.00484	0.0	0.0	0.00671	0.0	0.02126	0.0	0.06513	0.08777	0.0	0.0	0.00105	0.09081	0.00137	0.00174	0.13939	0.0	0.01238	0.0	0.0	0.92106	0.0	0.0	0.0	0.0	0.00091	0.0	0.03486	0.00611	0.0	0.06503	0.01837	0.00343	0.0	0.0	0.0	0.0	0.0	0.00221	0.00549	0.0338	0.0	0.00313	0.06738	0.0	0.03458	0.02416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.0	0.0	0.0	0.06748	0.0	0.00697	0.0	0.0	0.0
s__Bacteroides_faecis_CAG_32	0	0.0	0.00743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00922	0.0	0.0	0.0	0.0	0.02778	0.0	0.00277	0.0	0.0	0.0	0.03003	0.0	0.0	0.0	0.0	0.66257	0.0	0.0	0.0	0.0	0.0	0.0	0.72804	0.0	0.0	0.0	0.03631	0.0	0.05825	0.0	0.0	0.0	0.00581	0.0	0.0	0.0	0.0	0.0	0.46269	0.0	0.0	0.0	0.0	0.0	0.0	0.02607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00316	0.0	0.06881	0.0	0.0127	0.0	0.0	0.0	0.0	0.0	0.33374	0.0	0.0	0.0	0.0
s__Bifidobacterium_dentium	0	0.0	0.00529	0.0	0.0	0.0	0.04129	0.0	0.0	0.0	0.0	0.00227	0.0	0.0	0.0	0.0	0.0	0.00986	0.00413	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
