clade_name	NCBI_tax_id	SID010101	SID010102	SID010104	SID010201	SID010202	SID010204	SID010301	SID010302	SID010304	SID010401	SID010402	SID010404	SID01A_000	SID01A_006	SID01A_220	SID01B_000	SID01B_007	SID01B_221	SID01C_235	SID01C_566	SID01D_013	SID01D_190	SID01D_570	SID01E_000	SID01E_015	SID01E_191	SID01F_239	SID01F_573	SID01G_000	SID01G_005	SID01G_234	SID01H_011	SID01H_202	SID01H_568	SID01I_012	SID01I_569	SID01J_010	SID01J_173	SID020101	SID020102	SID020104	SID020201	SID020202	SID020204	SID020301	SID020302	SID020304	SID02A_561	SID02B_552	SID02C_553	SID030101	SID030102	SID030104	SID030201	SID030202	SID030204	SID030301	SID030502	SID030504	SID030601	SID030602	SID030604	SID030701	SID030702	SID030704	SID03A_000	SID03B_000	SID03C_000	SID03D_000	SID03E_000	SID03F_000	SID03G_000	SID040101	SID040104	SID040201	SID040202	SID040203	SID040204	SID040301	SID040303	SID040304	SID04B_564	SID04C_565	SID04D_562	SID04E_563	SID05A_000	SID05B_000	SID05C_000	SID05D_000	SID060101	SID060102	SID060201	SID060202	SID060301	SID060302	SID060401	SID060402	SID060502	SID060601	SID060602	SID07A_558	SID07C_541	SID07D_542	SID07E_559	SID080101	SID080102	SID080104	SID080301	SID080302	SID080304	SID08A_000	SID08A_022	SID08A_236	SID08B_044	SID08C_021	SID08D_079	SID08D_257	SID08D_572	SID08E_000	SID08E_041	SID08E_160	SID08F_000	SID08F_040	SID08G_000	SID08G_023	SID08H_000	SID08H_008	SID08I_009	SID08I_170	SID08I_545	SID08J_078	SID08K_032	SID08K_237	SID08K_560	SID090101	SID090102	SID090201	SID09A_515	SID09B_516	SID09C_517	SID09D_518	SID09E_519	SID100201	SID100202	SID100204	SID100301	SID100302	SID100304	SID100401	SID100402	SID100404	SID140101	SID140102	SID140104	SID140201	SID140202	SID140301	SID140302	SID140304	SID190101	SID190104	SID210101	SID210102	SID210104	SID210201	SID210204	SID210301	SID210302	SID210304	SID210401	SID210402	SID210404	SID240101	SID240102	SID240104	SID240201	SID240202	SID240301	SID240302	SID240304	SID240401	SID240402	SID250101	SID250102	SID250104	SID250301	SID250501	SID250502	SID250701	SID250702	SID250704
s__Blautia_wexlerae	0	0.07536	0.18241	0.31036	0.48591	0.83377	0.06932	0.04707	0.17357	0.1759	0.02032	0.06517	0.06697	0.0	0.02222	2.34595	0.08454	0.02026	7.24471	0.0198	0.01452	0.08551	0.07067	0.0	0.15908	0.0	0.62233	1.67916	0.00531	0.0	0.0	0.0	0.03757	0.0	0.07707	0.0	0.02168	0.39466	0.27478	0.10752	0.12917	0.40207	0.64367	0.84347	0.15021	0.03292	0.21441	0.25369	0.0	0.0835	0.07479	0.0	0.03496	0.08409	0.04856	0.13522	0.18594	0.01235	0.08632	0.13847	0.26096	0.18471	0.26778	0.0	0.19461	0.10652	0.0	0.02031	0.03607	0.0	0.0	0.0	0.00516	0.0	0.0	0.0	0.0	0.00476	0.0	0.0	0.02945	0.0	0.0657	0.0	0.07689	0.02301	0.16282	0.12658	0.0	0.0	0.0	0.0	0.46339	0.0	0.03591	0.0	0.01322	0.17529	0.01435	0.27029	0.04913	0.0	0.0	0.03619	0.09703	0.05353	0.17304	0.15983	0.25487	0.14635	0.26684	0.029	0.0	0.36885	0.0	0.32475	0.0	0.29503	0.0	0.0	0.0	0.50428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2375	0.0	0.0	0.07079	0.29833	0.00909	0.18009	0.16259	0.04945	0.15196	0.01907	0.0	0.04082	0.0	0.4043	0.04512	0.21868	0.11191	0.27168	0.22031	0.12858	0.06369	0.08958	0.25913	0.19002	0.06937	0.2216	0.04124	0.09792	0.0577	4.11852	0.07546	0.14471	0.07571	0.07434	0.27336	0.27463	0.78272	0.11532	0.10228	0.0317	0.07566	0.03549	2.88257	0.1552	0.13196	0.19572	0.07749	0.04522	0.10462	0.16743	0.56623	0.0	0.01202	0.11178	0.02617	0.06435	0.12554	0.24866	0.1413	0.00121	0.08758	0.09874
s__Roseburia_sp_CAG_182	0	0.07335	0.03077	0.12808	0.01253	0.01604	1.64269	0.01885	0.06816	0.15377	0.0	0.0	0.04701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11024	0.01992	0.1313	0.09534	0.01004	1.52251	0.01093	0.07543	0.16333	0.23203	0.24069	0.06084	0.0	0.0	0.0	0.0	0.06736	0.0	0.0	0.01119	0.02674	0.0	0.02173	0.0	0.0	0.0	0.0	0.0	0.01694	0.13908	0.0273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02446	0.04022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00476	0.0	0.0	0.0	0.03329	0.0	0.00905	0.0	0.0	0.0	0.0	0.0	0.08315	0.01985	0.0	0.02417	0.01744	0.0	0.0	0.38619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71878	0.0	0.0	0.0	0.0	0.00411	0.0	0.0	0.0	0.04665	0.0	0.02286	0.0	0.0	0.0	0.01534	0.0	0.0	0.04413	0.02789	0.27177	0.05503	0.05771	0.0	0.09524	0.44432	0.10905	0.046	0.0	0.0	0.0	0.25182	0.28868	0.04416	0.106	0.0	0.2057	0.03697	0.55741	0.2159	0.21191	0.0	0.0	0.0	0.21311	0.17192	0.0	0.00404	0.0	0.0	0.01608	0.01732	0.0	0.0	0.0	0.0	0.0	0.3517	0.0	0.0	0.0	0.0	0.04717
s__Streptococcus_oralis	0	0.07222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Haemophilus_parainfluenzae	0	0.06542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04431	0.13322	0.11161	0.20429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00406	0.02552	0.0	0.0	0.0	0.0	0.0	0.03805	0.0	0.02465	0.0	0.0	0.0	0.0	0.12583	0.0418	0.0	0.16249	0.0	0.0	0.0	0.01422	0.0	0.03312	0.0	0.0	0.0066	0.01034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15952	0.0	0.0	0.0	0.0	0.0	0.08419	0.0	0.19659	0.0	0.0	0.04461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04128	0.0	0.07781	0.0	0.00549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08879	0.11561	0.0	0.23141	0.0	0.0	0.06105	0.01263	0.00938	0.0	0.0	0.0	0.0	0.0	0.0	0.12623	0.0	0.0	0.04781	0.07928	0.00478	0.0	0.02025	0.0	0.02686	0.00684	0.0	0.0	0.07289	0.11563	0.36242	0.02242	0.16913	0.0076	0.0	0.0	0.0	0.0	0.14111	0.11225	0.02131	0.11217	0.40863	0.0273	0.12681	0.01194	0.0
s__Eubacterium_eligens	0	0.06319	0.32283	0.0913	0.59878	0.14718	0.08808	0.12249	0.04358	0.93584	0.26998	0.08501	0.25725	0.0	0.0	2.97226	0.08663	0.0	0.0	0.0	0.0	0.0	1.34992	0.0	0.00553	0.0	0.08385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33026	0.11775	0.32834	0.0613	0.45121	0.1528	0.10132	0.16279	0.05511	0.9189	0.0	0.0	0.0	0.0	0.28324	0.05007	0.0	0.19139	0.8571	0.06376	0.54252	0.5423	0.09659	1.05651	0.1192	0.0	0.20054	0.57403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16652	0.0	0.0	0.0	0.0	0.0	0.04466	0.0	0.0	0.0	0.0	0.077	0.28022	0.17823	0.48	0.00301	0.13561	0.04975	0.13406	0.03562	0.41079	0.0	0.0	0.0	0.0	0.96292	1.02234	0.05236	1.13172	0.53903	1.1538	0.0	0.0	0.00442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19246	0.0	0.0	0.0	0.02819	0.0	0.07619	0.18965	0.62939	0.0	0.0	0.0	0.0	0.0	0.28099	0.48661	0.04035	1.02168	1.19048	0.05373	1.46043	0.99581	0.04258	0.30079	1.31671	0.05371	0.12974	0.73525	0.11627	0.09459	0.0	0.43239	1.66988	1.05023	0.0288	0.81655	1.11978	0.77605	0.07612	0.13113	0.37597	0.05791	0.09038	0.01502	0.41524	0.0	1.10733	0.11381	0.0	0.0	0.0936	0.7284	0.0	0.13144	0.04511	0.19168	0.09678	0.0	1.12089	0.13515	0.0	0.0	0.10144
s__Clostridium_sp_CAG_964	0	0.0607	0.52971	0.05914	0.0	0.0	0.0	0.0	0.0	0.07042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06395	0.50454	0.04825	0.0	0.0	0.0	0.0	0.0	0.09411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16955	0.0	0.0	0.0	0.0	0.0	0.19653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.23031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1337	0.0	0.0	0.0	0.0	0.0	0.0	0.28916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_95	0	0.06014	0.02951	0.09331	0.0586	0.06129	0.09951	0.0	0.0	0.12389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07199	0.02592	0.07415	0.04657	0.06063	0.1357	0.0	0.0	0.17547	0.0	0.0	0.0	0.0	0.0	0.00236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02872	0.0	0.0	0.01224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10329	0.07579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0509	0.0	0.0	0.00421	0.0	0.0	0.0	0.00597	0.0	0.0	0.0	0.11466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12521	0.0	0.0	0.0	0.0	0.0	0.0	0.00309	0.0	0.0	0.0	0.0	0.0	0.07649	0.0	0.0	0.0	0.0	0.0	0.03863	0.0	0.0	0.0	0.0	0.0	0.00222	0.23217	0.0	0.0	0.0	0.0	0.0	0.0	0.15037	0.26444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11813	0.09536	0.0	0.0
s__Ruminococcus_bicirculans	0	0.05462	0.0959	0.02015	0.34807	0.13392	0.07162	0.75331	0.32253	0.0	0.0	0.19347	0.0	0.0	0.0	0.0	0.0	0.0	0.50504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16418	0.0	0.0	0.0	0.0	0.0	0.0	0.12037	0.0	0.0	0.04295	0.0	0.0	0.04805	0.11656	0.0123	0.35262	0.14716	0.16562	0.72432	0.36999	0.0	0.0	0.0	0.0	0.0	0.0	0.15274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53529	0.3265	0.0	0.0	0.0	0.0	0.0	0.00873	0.00698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00376	0.0	0.0	0.0	0.0	0.0	0.0	0.0115	0.0	0.20044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12417	0.0	0.0	0.0	0.0	0.62512	0.0	0.0	0.0	0.0	0.0	0.0	0.01152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00301	0.0	0.0	0.0	0.04747	0.0	0.33331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02476	0.19696	0.0	0.12172	0.0	0.00949	0.03449	0.0	0.0	0.0	0.0	0.00532	0.0	0.0	0.0	0.0	0.0	0.0	0.03136	0.00923	0.0	0.02392	0.0	0.51584	0.03565	0.0	0.00481	0.0	0.0	0.0	0.0	0.0	0.00715	0.00221	0.0	0.0	0.0	0.39595	0.0	0.0	0.0	0.0	0.0	0.0	0.01542	0.01188	0.0	0.0	0.00128
s__Lactobacillus_salivarius	0	0.05452	0.0	0.0	0.04172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02934	0.0	0.0	0.05827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Mitsuokella_jalaludinii	0	0.05002	0.0774	0.0	0.34266	0.16592	0.0	0.04859	0.02195	0.0	0.00818	0.00319	0.02507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06866	0.09509	0.0	0.24205	0.14066	0.0	0.03223	0.01714	0.0	0.0	0.0	0.0	0.13245	0.01312	0.00903	0.14195	0.01288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01841	0.0	0.0	0.0	0.0	0.00219	0.0	0.0	0.0	0.09213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10546	0.0	0.0	0.0	0.0	0.05422	0.16458	0.0	0.0	0.0	0.04479	0.0	0.0	0.0	0.0	0.0	0.04862	0.0	0.00216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18161	0.0	0.0	0.0	0.0	0.0	0.08684	0.0623	0.00206	0.0	0.0	0.0	0.0	0.0	0.00617	0.04752	0.02033	0.05281	0.0	0.0	0.0	0.12184	0.01488	0.0	0.0	0.16284	0.0	0.0	0.0	0.0	0.03277	0.07425	0.0	0.11834	0.00914	0.0125	0.0	0.0	0.25405	0.0	0.11732	0.0	0.0	0.10654	0.07432	0.03752	0.0312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0201	0.034	0.0	0.0	0.0	0.0
s__Ruminococcus_obeum_CAG_39	0	0.04935	0.0	0.03962	0.0	0.0	0.0	0.10155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00481	0.0	0.0	0.0	0.0	0.08268	0.08058	0.0	0.0	0.0	0.26483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05602	0.0	0.0	0.01567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04572	0.0	0.0	0.0	0.0	0.0	0.02475	0.00724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0312	0.0	0.0	0.05904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20493	0.0	0.0	0.14449	0.02735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02319	0.0	0.01412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_sp_ICM47	0	0.04377	0.04775	0.0	0.02021	0.00696	0.0	0.0	0.0	0.0	0.0	0.0	0.02385	0.0	0.0	0.0	0.01487	0.0	0.0	0.0	0.0	0.0	0.0	0.09289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.0	0.0	0.0226	0.0	0.0	0.0	0.0	0.04082	0.07559	0.0	0.01321	0.0	0.0	0.0	0.0	0.0	0.0	0.0898	0.0	0.0	0.00371	0.01033	0.0	0.00444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00237	0.0	0.0704	0.04989	0.0193	0.0	0.0	0.0	0.0	0.0	0.00133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03032	0.0	0.0	0.01293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08367	0.21664	0.0	0.0	0.0	0.0	0.02337	0.0	0.05893	0.08135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_odontolyticus	0	0.043	0.02411	0.01252	0.0	0.00785	0.0	0.0	0.0	0.0	0.0	0.00825	0.00574	0.01879	0.0	0.0	0.01208	0.0	0.0	0.03705	0.06754	0.0	0.06809	0.03211	0.00329	0.0	0.0	0.0	0.00711	0.00413	0.0	0.02561	0.0	0.0	0.01272	0.0	0.00891	0.0	0.0	0.0346	0.03327	0.00728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23549	0.04227	0.0	0.0	0.01924	0.0	0.0218	0.0	0.0	0.0	0.01851	0.0	0.02805	0.0	0.0	0.0	0.0	0.02936	0.0	0.03792	0.01485	0.17742	0.0154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05609	0.02925	0.06404	0.14186	0.01517	0.0	0.0	0.0	0.0	0.0	0.01882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02283	0.07635	0.0	0.01594	0.0	0.0	0.01196	0.0	0.01357	0.00475	0.0	0.0	0.0	0.0	0.0	0.0	0.03373	0.0	0.0	0.0	0.00634	0.04802	0.0	0.18813	0.0	0.0	0.02199	0.0	0.00981	0.0	0.0	0.0	0.11599	0.28278	0.0	0.0	0.02328	0.02764	0.08404	0.04016	0.11268	0.13888	0.01538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00851	0.00087	0.0	0.0	0.0	0.0	0.00674	0.0	0.00071	0.0	0.0	0.0	0.00343	0.0	0.0	0.0	0.0	0.0	0.00827	0.00175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Brachyspira_pilosicoli	0	0.04119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01134	0.0	0.0	0.0	0.0	0.0	0.0	0.06509	0.0	0.0	0.0	0.0	0.0	0.01665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lachnospira_pectinoschiza	0	0.04059	0.0	0.15231	0.2138	0.08576	0.15117	0.09007	0.0	0.0	0.05519	0.0	0.0	0.01147	0.0	7.06921	0.0	0.0	0.0	0.0	0.0	0.0	0.3231	0.0	0.00276	0.0	0.02753	0.0	0.0	0.0	0.0	0.38217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05442	0.0	0.0946	0.27799	0.04852	0.12306	0.08705	0.0	0.0	0.0	0.0	0.0	0.0	0.0435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05158	0.0	0.0	0.0	0.0	0.0	0.0	0.07831	0.0	0.0	0.0	0.0	0.0	0.0	0.07298	0.00113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05414	0.0	0.0	0.0	0.0	0.0	0.03686	0.0	0.06875	0.0	0.10097	0.0	0.07663	0.15147	0.20821	0.53631	0.00094	0.0	0.0	0.03112	0.05447	0.00373	0.0	0.0	0.11956	0.19279	0.19501	1.78092	0.0	0.05896	0.0	0.0	0.13487	0.01947	0.01656	0.0	0.0	0.0	0.0	0.074	0.0	0.0	0.00171	0.05624	0.0	0.0	0.51745	0.02549	0.0	0.0	0.0058	0.10319	0.0	0.0	0.02606
